sex,race,age,edu,state,total,positive
Male,Other,35-64,Post-Grad,NE,4,3
Male,Other,35-64,Post-Grad,NH,1,0
Male,Other,35-64,Post-Grad,NJ,2,0
Male,Other,35-64,Post-Grad,NM,1,0
Male,Other,35-64,Post-Grad,NV,2,1
Male,Other,35-64,Post-Grad,NY,2,2
Male,Other,35-64,Post-Grad,OH,3,0
Male,Other,35-64,Post-Grad,OK,5,2
Male,Other,35-64,Post-Grad,OR,3,2
Male,Other,35-64,Post-Grad,PA,4,1
Male,Other,35-64,Post-Grad,PR,3,2
Male,Other,35-64,Post-Grad,RI,2,2
Male,Other,35-64,Post-Grad,SC,1,0
Male,Other,35-64,Post-Grad,SD,1,1
Male,Other,35-64,Post-Grad,UT,1,0
Male,Other,35-64,Post-Grad,VA,1,0
Male,Other,35-64,Some College,CA,1,0
Male,Other,35-64,Some College,CO,1,1
Male,Other,35-64,Some College,CT,2,1
Male,Other,35-64,Some College,DC,1,1
Male,Other,35-64,Some College,DE,1,1
Male,Other,35-64,Some College,FL,3,2
Male,Other,35-64,Some College,GA,3,3
Male,Other,35-64,Some College,HI,2,2
Male,Other,35-64,Some College,IA,1,1
Male,Other,35-64,Some College,ID,2,1
Male,Other,35-64,Some College,IL,2,0
Male,Other,35-64,Some College,IN,1,0
Male,Other,35-64,Some College,KS,3,2
Male,Other,35-64,Some College,KY,1,1
Male,Other,35-64,Some College,MD,1,0
Male,Other,35-64,Some College,ME,1,0
Male,Other,35-64,Some College,MI,1,0
Male,Other,35-64,Some College,MN,3,1
Male,Other,35-64,Some College,MO,1,1
Male,Other,35-64,Some College,MS,3,3
Male,Other,35-64,Some College,MT,2,1
Male,Other,35-64,Some College,NH,2,0
Male,Other,35-64,Some College,NJ,1,0
Male,Other,35-64,Some College,NM,1,1
Male,Other,35-64,Some College,NV,4,3
Male,Other,35-64,Some College,OH,1,1
Male,Other,35-64,Some College,OK,1,0
Male,Other,35-64,Some College,OR,1,1
Male,Other,35-64,Some College,PA,3,2
Male,Other,35-64,Some College,PR,1,0
Male,Other,35-64,Some College,RI,1,1
Male,Other,35-64,Some College,SC,1,1
Male,Other,35-64,Some College,SD,2,0
Male,Other,35-64,Some College,TN,1,0
Male,Other,35-64,Some College,TX,4,1
Male,Other,35-64,Some College,UT,1,1
Male,Other,35-64,Some College,VI,3,1
Male,Other,65-74,4-Year College,CA,1,1
Male,Other,65-74,4-Year College,CO,3,0
Male,Other,65-74,4-Year College,CT,2,2
Male,Other,65-74,4-Year College,DC,2,0
Male,Other,65-74,4-Year College,DE,1,0
Male,Other,65-74,4-Year College,FL,1,0
Male,Other,65-74,4-Year College,GA,2,1
Male,Other,65-74,4-Year College,GU,1,1
Male,Other,65-74,4-Year College,IA,1,0
Male,Other,65-74,4-Year College,ID,3,0
Male,Other,65-74,4-Year College,IN,2,0
Male,Other,65-74,4-Year College,KS,1,0
Male,Other,65-74,4-Year College,KY,1,0
Male,Other,65-74,4-Year College,LA,2,0
Male,Other,65-74,4-Year College,MA,2,0
Male,Other,65-74,4-Year College,MD,4,1
Male,Other,65-74,4-Year College,ME,2,1
Male,Other,65-74,4-Year College,MI,1,0
Male,Other,65-74,4-Year College,MO,2,0
Male,Other,65-74,4-Year College,MS,1,0
Male,Other,65-74,4-Year College,MT,2,0
Male,Other,65-74,4-Year College,NC,2,0
Male,Other,65-74,4-Year College,ND,1,0
Male,Other,65-74,4-Year College,NE,1,0
Male,Other,65-74,4-Year College,NH,3,1
Male,Other,65-74,4-Year College,NJ,2,0
Male,Other,65-74,4-Year College,NM,1,0
Male,Other,65-74,4-Year College,NV,2,1
Male,Other,65-74,4-Year College,NY,2,0
Male,Other,65-74,4-Year College,OH,1,0
Male,Other,65-74,4-Year College,OK,2,1
Male,Other,65-74,4-Year College,OR,1,0
Male,Other,65-74,4-Year College,PA,2,0
Male,Other,65-74,4-Year College,PR,1,0
Male,Other,65-74,4-Year College,SC,1,0
Male,Other,65-74,4-Year College,SD,5,1
Male,Other,65-74,4-Year College,TN,3,0
Male,Other,65-74,4-Year College,TX,5,1
Male,Other,65-74,4-Year College,UT,1,0
Male,Other,65-74,4-Year College,VA,1,0
Male,Other,65-74,4-Year College,VI,1,0
Male,Other,65-74,HS,CA,2,0
Male,Other,65-74,HS,CO,1,0
Male,Other,65-74,HS,CT,1,0
Male,Other,65-74,HS,FL,2,0
Male,Other,65-74,HS,GA,4,2
Male,Other,65-74,HS,GU,2,1
Male,Other,65-74,HS,HI,1,1
Male,Other,65-74,HS,ID,2,0
Male,Other,65-74,HS,IL,3,1
Male,Other,65-74,HS,IN,2,0
Male,Other,65-74,HS,KY,1,0
Male,Other,65-74,HS,LA,2,0
Male,Other,65-74,HS,MA,3,1
Male,Other,65-74,HS,MD,1,0
Male,Other,65-74,HS,MI,1,0
Male,Other,65-74,HS,MN,1,1
Male,Other,65-74,HS,MO,2,0
Male,Other,65-74,HS,MS,3,0
Male,Other,65-74,HS,MT,2,0
Male,Other,65-74,HS,NC,1,0
Male,Other,65-74,HS,ND,3,0
Male,Other,65-74,HS,NE,2,1
Male,Other,65-74,HS,NH,2,0
Male,Other,65-74,HS,NJ,2,1
Male,Other,65-74,HS,NM,3,1
Male,Other,65-74,HS,NV,2,0
Male,Other,65-74,HS,NY,1,1
Male,Other,65-74,HS,OH,3,1
Male,Other,65-74,HS,OK,2,1
Male,Other,65-74,HS,OR,2,0
Male,Other,65-74,HS,PR,1,0
Male,Other,65-74,HS,RI,2,1
Male,Other,65-74,HS,SC,1,0
Male,Other,65-74,HS,SD,3,0
Male,Other,65-74,HS,TX,1,0
Male,Other,65-74,HS,UT,3,2
Male,Other,65-74,HS,VA,2,1
Male,Other,65-74,No HS,CO,4,1
Male,Other,65-74,No HS,CT,1,1
Male,Other,65-74,No HS,DC,4,1
Male,Other,65-74,No HS,DE,2,0
Male,Other,65-74,No HS,FL,2,0
Male,Other,65-74,No HS,HI,1,0
Male,Other,65-74,No HS,ID,4,0
Male,Other,65-74,No HS,IN,1,0
Male,Other,65-74,No HS,KS,1,1
Male,Other,65-74,No HS,KY,2,1
Male,Other,65-74,No HS,LA,2,0
Male,Other,65-74,No HS,MA,2,0
Male,Other,65-74,No HS,MD,1,1
Male,Other,65-74,No HS,ME,1,0
Male,Other,65-74,No HS,MI,1,0
Male,Other,65-74,No HS,MN,4,1
Male,Other,65-74,No HS,MS,3,0
Male,Other,65-74,No HS,MT,2,0
Male,Other,65-74,No HS,ND,1,0
Male,Other,65-74,No HS,NE,1,0
Male,Other,65-74,No HS,NJ,1,1
Male,Other,65-74,No HS,NM,1,0
Male,Other,65-74,No HS,OH,4,2
Male,Other,65-74,No HS,OR,1,0
Male,Other,65-74,No HS,PA,1,0
Male,Other,65-74,No HS,PR,2,0
Male,Other,65-74,No HS,RI,2,1
Male,Other,65-74,No HS,SC,3,0
Male,Other,65-74,No HS,SD,3,0
Male,Other,65-74,No HS,TX,1,0
Male,Other,65-74,No HS,VA,2,1
Male,Other,65-74,No HS,VI,3,0
Male,Other,65-74,Post-Grad,CO,3,0
Male,Other,65-74,Post-Grad,CT,5,0
Male,Other,65-74,Post-Grad,DC,2,0
Male,Other,65-74,Post-Grad,DE,1,0
Male,Other,65-74,Post-Grad,FL,1,1
Male,Other,65-74,Post-Grad,GA,2,0
Male,Other,65-74,Post-Grad,GU,2,2
Male,Other,65-74,Post-Grad,HI,1,1
Male,Other,65-74,Post-Grad,IA,1,0
Male,Other,65-74,Post-Grad,IL,1,0
Male,Other,65-74,Post-Grad,IN,6,0
Male,Other,65-74,Post-Grad,KS,1,0
Male,Other,65-74,Post-Grad,KY,1,0
Male,Other,65-74,Post-Grad,LA,1,1
Male,Other,65-74,Post-Grad,MA,3,0
Male,Other,65-74,Post-Grad,MD,2,1
Male,Other,65-74,Post-Grad,ME,1,0
Male,Other,65-74,Post-Grad,MI,2,0
Male,Other,65-74,Post-Grad,MN,1,0
Male,Other,65-74,Post-Grad,MO,2,1
Male,Other,65-74,Post-Grad,MS,1,0
Male,Other,65-74,Post-Grad,NC,1,0
Male,Other,65-74,Post-Grad,ND,1,0
Male,Other,65-74,Post-Grad,NE,6,0
Male,Other,65-74,Post-Grad,NH,2,1
Male,Other,65-74,Post-Grad,NJ,2,1
Male,Other,65-74,Post-Grad,NV,3,0
Male,Other,65-74,Post-Grad,NY,1,1
Male,Other,65-74,Post-Grad,OH,1,1
Male,Other,65-74,Post-Grad,OK,2,1
Male,Other,65-74,Post-Grad,OR,1,0
Male,Other,65-74,Post-Grad,RI,1,0
Male,Other,65-74,Post-Grad,SC,1,0
Male,Other,65-74,Post-Grad,SD,1,0
Male,Other,65-74,Post-Grad,TN,2,0
Male,Other,65-74,Post-Grad,VA,1,0
Male,Other,65-74,Some College,CO,2,0
Male,Other,65-74,Some College,CT,1,0
Male,Other,65-74,Some College,DE,1,0
Male,Other,65-74,Some College,FL,1,0
Male,Other,65-74,Some College,GA,3,0
Male,Other,65-74,Some College,GU,1,1
Male,Other,65-74,Some College,HI,1,0
Male,Other,65-74,Some College,ID,2,0
Male,Other,65-74,Some College,IL,2,1
Male,Other,65-74,Some College,IN,4,0
Male,Other,65-74,Some College,KS,3,0
Male,Other,65-74,Some College,KY,3,1
Male,Other,65-74,Some College,LA,1,0
Male,Other,65-74,Some College,MA,2,0
Male,Other,65-74,Some College,MD,1,0
Male,Other,65-74,Some College,ME,1,0
Male,Other,65-74,Some College,MN,2,1
Male,Other,65-74,Some College,MS,2,1
Male,Other,65-74,Some College,ND,2,0
Male,Other,65-74,Some College,NE,4,1
Male,Other,65-74,Some College,NJ,1,0
Male,Other,65-74,Some College,NM,2,1
Male,Other,65-74,Some College,NV,1,0
Male,Other,65-74,Some College,NY,1,1
Male,Other,65-74,Some College,OH,2,1
Male,Other,65-74,Some College,OK,2,0
Male,Other,65-74,Some College,OR,2,0
Male,Other,65-74,Some College,PR,3,0
Male,Other,65-74,Some College,RI,2,1
Male,Other,65-74,Some College,SC,1,0
Male,Other,65-74,Some College,SD,2,1
Male,Other,65-74,Some College,TN,2,0
Male,Other,65-74,Some College,VA,2,0
Male,Other,65-74,Some College,VI,1,0
Male,Other,75+,4-Year College,CA,3,0
Male,Other,75+,4-Year College,CO,1,0
Male,Other,75+,4-Year College,CT,2,0
Male,Other,75+,4-Year College,DE,2,0
Male,Other,75+,4-Year College,FL,1,0
Male,Other,75+,4-Year College,GU,3,2
Male,Other,75+,4-Year College,HI,1,1
Male,Other,75+,4-Year College,IA,2,1
Male,Other,75+,4-Year College,ID,1,0
Male,Other,75+,4-Year College,IN,1,0
Male,Other,75+,4-Year College,KS,1,1
Male,Other,75+,4-Year College,LA,4,0
Male,Other,75+,4-Year College,MA,2,0
Male,Other,75+,4-Year College,MD,3,1
Male,Other,75+,4-Year College,MO,3,1
Male,Other,75+,4-Year College,MS,2,0
Male,Other,75+,4-Year College,MT,2,0
Male,Other,75+,4-Year College,NC,2,0
Male,Other,75+,4-Year College,ND,2,1
Male,Other,75+,4-Year College,NE,1,1
Male,Other,75+,4-Year College,NH,2,1
Male,Other,75+,4-Year College,NJ,2,0
Male,Other,75+,4-Year College,NM,3,1
Male,Other,75+,4-Year College,NV,1,0
Male,Other,75+,4-Year College,OH,2,1
Male,Other,75+,4-Year College,OK,1,1
Male,Other,75+,4-Year College,PA,2,1
Male,Other,75+,4-Year College,PR,3,0
Male,Other,75+,4-Year College,SC,1,0
Male,Other,75+,4-Year College,SD,3,0
Male,Other,75+,4-Year College,TN,1,0
Male,Other,75+,4-Year College,TX,1,0
Male,Other,75+,4-Year College,VA,2,0
Male,Other,75+,4-Year College,VI,2,1
Male,Other,75+,HS,CA,1,0
Male,Other,75+,HS,CO,2,0
Male,Other,75+,HS,CT,1,0
Male,Other,75+,HS,DC,1,1
Male,Other,75+,HS,DE,1,0
Male,Other,75+,HS,FL,1,1
Male,Other,75+,HS,GA,3,0
Male,Other,75+,HS,GU,2,0
Male,Other,75+,HS,HI,3,0
Male,Other,75+,HS,IL,3,0
Male,Other,75+,HS,IN,3,1
Male,Other,75+,HS,KY,3,3
Male,Other,75+,HS,LA,3,1
Male,Other,75+,HS,MA,2,2
Male,Other,75+,HS,MD,2,0
Male,Other,75+,HS,ME,3,0
Male,Other,75+,HS,MN,1,1
Male,Other,75+,HS,MO,1,1
Male,Other,75+,HS,MS,5,2
Male,Other,75+,HS,MT,3,1
Male,Other,75+,HS,NC,3,3
Male,Other,75+,HS,ND,1,0
Male,Other,75+,HS,NE,1,1
Male,Other,75+,HS,NH,2,1
Male,Other,75+,HS,NM,1,0
Male,Other,75+,HS,NV,1,0
Male,Other,75+,HS,OH,2,1
Male,Other,75+,HS,OK,1,1
Male,Other,75+,HS,PA,1,0
Male,Other,75+,HS,PR,2,2
Male,Other,75+,HS,RI,2,0
Male,Other,75+,HS,SC,1,1
Male,Other,75+,HS,TN,1,0
Male,Other,75+,HS,UT,1,0
Male,Other,75+,HS,VI,1,1
Male,Other,75+,No HS,CA,2,0
Male,Other,75+,No HS,CO,1,0
Male,Other,75+,No HS,CT,1,0
Male,Other,75+,No HS,DC,3,1
Male,Other,75+,No HS,DE,4,2
Male,Other,75+,No HS,FL,2,1
Male,Other,75+,No HS,GA,1,1
Male,Other,75+,No HS,GU,3,2
Male,Other,75+,No HS,HI,1,0
Male,Other,75+,No HS,IA,2,1
Male,Other,75+,No HS,ID,2,0
Male,Other,75+,No HS,IL,1,1
Male,Other,75+,No HS,IN,4,1
Male,Other,75+,No HS,KS,1,1
Male,Other,75+,No HS,KY,3,1
Male,Other,75+,No HS,LA,2,2
Male,Other,75+,No HS,MA,1,0
Male,Other,75+,No HS,MD,1,1
Male,Other,75+,No HS,ME,5,2
Male,Other,75+,No HS,MI,3,0
Male,Other,75+,No HS,MN,6,3
Male,Other,75+,No HS,MO,1,0
Male,Other,75+,No HS,NC,2,0
Male,Other,75+,No HS,ND,6,3
Male,Other,75+,No HS,NE,2,0
Male,Other,75+,No HS,NH,5,1
Male,Other,75+,No HS,NJ,2,2
Male,Other,75+,No HS,NM,2,0
Male,Other,75+,No HS,NY,3,3
Male,Other,75+,No HS,OH,1,1
Male,Other,75+,No HS,OR,1,0
Male,Other,75+,No HS,PA,1,0
Male,Other,75+,No HS,PR,2,0
Male,Other,75+,No HS,RI,2,1
Male,Other,75+,No HS,SD,3,2
Male,Other,75+,No HS,TN,1,0
Male,Other,75+,No HS,TX,1,0
Male,Other,75+,No HS,UT,3,1
Male,Other,75+,No HS,VA,2,0
Male,Other,75+,No HS,VI,2,0
Male,Other,75+,Post-Grad,CA,4,2
Male,Other,75+,Post-Grad,CO,3,2
Male,Other,75+,Post-Grad,DC,2,2
Male,Other,75+,Post-Grad,DE,1,0
Male,Other,75+,Post-Grad,FL,1,0
Male,Other,75+,Post-Grad,GA,3,2
Male,Other,75+,Post-Grad,GU,4,3
Male,Other,75+,Post-Grad,HI,3,3
Male,Other,75+,Post-Grad,IA,1,1
Male,Other,75+,Post-Grad,ID,1,1
Male,Other,75+,Post-Grad,IL,2,1
Male,Other,75+,Post-Grad,IN,1,0
Male,Other,75+,Post-Grad,KY,2,0
Male,Other,75+,Post-Grad,MA,1,1
Male,Other,75+,Post-Grad,MD,2,2
Male,Other,75+,Post-Grad,ME,1,1
Male,Other,75+,Post-Grad,MI,1,0
Male,Other,75+,Post-Grad,MN,4,3
Male,Other,75+,Post-Grad,MO,1,0
Male,Other,75+,Post-Grad,MT,1,1
Male,Other,75+,Post-Grad,NC,1,0
Male,Other,75+,Post-Grad,ND,1,1
Male,Other,75+,Post-Grad,NE,4,3
Male,Other,75+,Post-Grad,NH,3,2
Male,Other,75+,Post-Grad,NJ,2,1
Male,Other,75+,Post-Grad,NM,1,0
Male,Other,75+,Post-Grad,NV,1,1
Male,Other,75+,Post-Grad,NY,3,2
Male,Other,75+,Post-Grad,OH,4,4
Male,Other,75+,Post-Grad,OK,2,1
Male,Other,75+,Post-Grad,OR,1,1
Male,Other,75+,Post-Grad,PA,1,0
Male,Other,75+,Post-Grad,RI,1,1
Male,Other,75+,Post-Grad,SD,3,1
Male,Other,75+,Post-Grad,TN,2,1
Male,Other,75+,Post-Grad,TX,1,1
Male,Other,75+,Post-Grad,UT,3,2
Male,Other,75+,Post-Grad,VA,1,1
Male,Other,75+,Post-Grad,VI,2,2
Male,Other,75+,Some College,CA,1,0
Male,Other,75+,Some College,CO,1,1
Male,Other,75+,Some College,CT,2,2
Male,Other,75+,Some College,DC,1,1
Male,Other,75+,Some College,DE,1,0
Male,Other,75+,Some College,FL,2,1
Male,Other,75+,Some College,GA,1,0
Male,Other,75+,Some College,GU,4,3
Male,Other,75+,Some College,IA,1,1
Male,Other,75+,Some College,ID,3,0
Male,Other,75+,Some College,IL,1,1
Male,Other,75+,Some College,IN,1,0
Male,Other,75+,Some College,KS,4,1
Male,Other,75+,Some College,KY,4,1
Male,Other,75+,Some College,LA,1,1
Male,Other,75+,Some College,MD,3,0
Male,Other,75+,Some College,ME,3,2
Male,Other,75+,Some College,MI,4,2
Male,Other,75+,Some College,MN,2,1
Male,Other,75+,Some College,MS,3,3
Male,Other,75+,Some College,NC,1,0
Male,Other,75+,Some College,NE,1,1
Male,Other,75+,Some College,NH,2,1
Male,Other,75+,Some College,NM,1,0
Male,Other,75+,Some College,NV,1,1
Male,Other,75+,Some College,NY,3,3
Male,Other,75+,Some College,OK,3,1
Male,Other,75+,Some College,OR,2,2
Male,Other,75+,Some College,PA,2,1
Male,Other,75+,Some College,RI,1,1
Male,Other,75+,Some College,SC,2,1
Male,Other,75+,Some College,SD,1,0
Male,Other,75+,Some College,TN,1,1
Male,Other,75+,Some College,TX,7,3
Male,Other,75+,Some College,UT,2,1
Male,Other,75+,Some College,VI,2,1
Male,White,0-17,4-Year College,CA,1,0
Male,White,0-17,4-Year College,CO,1,1
Male,White,0-17,4-Year College,DC,3,1
Male,White,0-17,4-Year College,DE,3,2
Male,White,0-17,4-Year College,GA,2,1
Male,White,0-17,4-Year College,GU,1,0
Male,White,0-17,4-Year College,HI,2,0
Male,White,0-17,4-Year College,IA,2,0
Male,White,0-17,4-Year College,ID,1,0
Male,White,0-17,4-Year College,IL,2,2
Male,White,0-17,4-Year College,KY,4,2
Male,White,0-17,4-Year College,LA,4,1
Male,White,0-17,4-Year College,MA,1,0
Male,White,0-17,4-Year College,MI,2,2
Male,White,0-17,4-Year College,MN,4,2
Male,White,0-17,4-Year College,MO,1,1
Male,White,0-17,4-Year College,MS,2,0
Male,White,0-17,4-Year College,NC,2,0
Male,White,0-17,4-Year College,ND,1,0
Male,White,0-17,4-Year College,NE,2,2
Male,White,0-17,4-Year College,NH,2,1
Male,White,0-17,4-Year College,NJ,2,0
Male,White,0-17,4-Year College,NM,1,0
Male,White,0-17,4-Year College,NV,2,2
Male,White,0-17,4-Year College,NY,3,2
Male,White,0-17,4-Year College,OK,1,1
Male,White,0-17,4-Year College,OR,1,0
Male,White,0-17,4-Year College,PA,1,0
Male,White,0-17,4-Year College,PR,1,1
Male,White,0-17,4-Year College,RI,1,0
Male,White,0-17,4-Year College,SC,1,1
Male,White,0-17,4-Year College,TN,2,0
Male,White,0-17,4-Year College,TX,1,1
Male,White,0-17,4-Year College,UT,2,0
Male,White,0-17,4-Year College,VA,1,0
Male,White,0-17,4-Year College,VI,2,0
Male,White,0-17,HS,CA,1,0
Male,White,0-17,HS,CO,3,2
Male,White,0-17,HS,CT,5,1
Male,White,0-17,HS,DC,1,1
Male,White,0-17,HS,DE,1,1
Male,White,0-17,HS,FL,3,1
Male,White,0-17,HS,GA,1,1
Male,White,0-17,HS,ID,1,0
Male,White,0-17,HS,IN,2,0
Male,White,0-17,HS,MA,1,0
Male,White,0-17,HS,MD,2,1
Male,White,0-17,HS,ME,1,0
Male,White,0-17,HS,MI,2,2
Male,White,0-17,HS,MN,2,1
Male,White,0-17,HS,MO,2,0
Male,White,0-17,HS,MS,2,2
Male,White,0-17,HS,MT,1,0
Male,White,0-17,HS,NC,3,0
Male,White,0-17,HS,NJ,3,0
Male,White,0-17,HS,NV,2,0
Male,White,0-17,HS,NY,4,4
Male,White,0-17,HS,PA,2,0
Male,White,0-17,HS,PR,1,0
Male,White,0-17,HS,RI,2,2
Male,White,0-17,HS,SC,1,1
Male,White,0-17,HS,SD,1,0
Male,White,0-17,HS,TN,1,0
Male,White,0-17,HS,UT,2,1
Male,White,0-17,HS,VA,2,1
Male,White,0-17,HS,VI,1,0
Male,White,0-17,No HS,CA,3,1
Male,White,0-17,No HS,CO,1,0
Male,White,0-17,No HS,CT,2,2
Male,White,0-17,No HS,DC,3,2
Male,White,0-17,No HS,DE,2,1
Male,White,0-17,No HS,FL,2,2
Male,White,0-17,No HS,GA,1,1
Male,White,0-17,No HS,GU,1,0
Male,White,0-17,No HS,HI,3,3
Male,White,0-17,No HS,IA,1,1
Male,White,0-17,No HS,ID,3,0
Male,White,0-17,No HS,IL,2,0
Male,White,0-17,No HS,IN,1,1
Male,White,0-17,No HS,KS,3,3
Male,White,0-17,No HS,KY,1,0
Male,White,0-17,No HS,LA,2,0
Male,White,0-17,No HS,MD,4,2
Male,White,0-17,No HS,MI,1,1
Male,White,0-17,No HS,MN,2,0
Male,White,0-17,No HS,MO,1,1
Male,White,0-17,No HS,NC,2,1
Male,White,0-17,No HS,ND,1,0
Male,White,0-17,No HS,NE,1,1
Male,White,0-17,No HS,NH,1,0
Male,White,0-17,No HS,NJ,1,0
Male,White,0-17,No HS,NM,2,0
Male,White,0-17,No HS,NV,1,1
Male,White,0-17,No HS,NY,2,2
Male,White,0-17,No HS,OH,1,0
Male,White,0-17,No HS,OK,1,1
Male,White,0-17,No HS,OR,6,3
Male,White,0-17,No HS,PR,1,0
Male,White,0-17,No HS,RI,6,6
Male,White,0-17,No HS,SC,1,1
Male,White,0-17,No HS,SD,1,0
Male,White,0-17,No HS,TN,2,0
Male,White,0-17,No HS,TX,1,0
Male,White,0-17,No HS,UT,1,0
Male,White,0-17,No HS,VA,1,1
Male,White,0-17,No HS,VI,1,1
Male,White,0-17,Post-Grad,CA,2,0
Male,White,0-17,Post-Grad,CO,3,1
Male,White,0-17,Post-Grad,CT,3,3
Male,White,0-17,Post-Grad,DC,4,2
Male,White,0-17,Post-Grad,FL,1,1
Male,White,0-17,Post-Grad,GU,1,1
Male,White,0-17,Post-Grad,HI,2,0
Male,White,0-17,Post-Grad,IA,2,2
Male,White,0-17,Post-Grad,ID,3,1
Male,White,0-17,Post-Grad,IL,1,1
Male,White,0-17,Post-Grad,IN,1,0
Male,White,0-17,Post-Grad,KS,3,2
Male,White,0-17,Post-Grad,KY,2,2
Male,White,0-17,Post-Grad,MA,2,2
Male,White,0-17,Post-Grad,MD,1,1
Male,White,0-17,Post-Grad,ME,1,0
Male,White,0-17,Post-Grad,MI,3,2
Male,White,0-17,Post-Grad,MN,3,1
Male,White,0-17,Post-Grad,MT,6,4
Male,White,0-17,Post-Grad,NC,2,2
Male,White,0-17,Post-Grad,NE,1,0
Male,White,0-17,Post-Grad,NH,1,0
Male,White,0-17,Post-Grad,NJ,3,1
Male,White,0-17,Post-Grad,NV,4,4
Male,White,0-17,Post-Grad,NY,4,4
Male,White,0-17,Post-Grad,OH,2,2
Male,White,0-17,Post-Grad,OK,1,1
Male,White,0-17,Post-Grad,OR,2,2
Male,White,0-17,Post-Grad,PR,1,1
Male,White,0-17,Post-Grad,RI,1,1
Male,White,0-17,Post-Grad,SC,1,1
Male,White,0-17,Post-Grad,SD,2,1
Male,White,0-17,Post-Grad,VA,2,2
Male,White,0-17,Post-Grad,VI,1,1
Male,White,0-17,Some College,CA,2,2
Male,White,0-17,Some College,CO,3,2
Male,White,0-17,Some College,CT,2,1
Male,White,0-17,Some College,DC,1,0
Male,White,0-17,Some College,DE,2,1
Male,White,0-17,Some College,GU,1,1
Male,White,0-17,Some College,HI,1,1
Male,White,0-17,Some College,IA,4,3
Male,White,0-17,Some College,ID,2,2
Male,White,0-17,Some College,KS,2,1
Male,White,0-17,Some College,KY,3,2
Male,White,0-17,Some College,LA,2,1
Male,White,0-17,Some College,MD,3,2
Male,White,0-17,Some College,ME,1,0
Male,White,0-17,Some College,MI,3,0
Male,White,0-17,Some College,MS,2,1
Male,White,0-17,Some College,MT,1,1
Male,White,0-17,Some College,NC,3,3
Male,White,0-17,Some College,ND,2,2
Male,White,0-17,Some College,NE,2,2
Male,White,0-17,Some College,NH,3,3
Male,White,0-17,Some College,NJ,1,1
Male,White,0-17,Some College,NV,3,1
Male,White,0-17,Some College,NY,1,1
Male,White,0-17,Some College,OH,2,1
Male,White,0-17,Some College,OR,1,1
Male,White,0-17,Some College,PA,1,0
Male,White,0-17,Some College,PR,1,0
Male,White,0-17,Some College,RI,3,3
Male,White,0-17,Some College,SD,1,0
Male,White,0-17,Some College,TX,1,1
Male,White,0-17,Some College,VA,3,0
Male,White,0-17,Some College,VI,1,1
Male,White,18-34,4-Year College,CA,1,0
Male,White,18-34,4-Year College,CO,1,0
Male,White,18-34,4-Year College,CT,5,1
Male,White,18-34,4-Year College,DC,1,1
Male,White,18-34,4-Year College,DE,1,1
Male,White,18-34,4-Year College,FL,2,0
Male,White,18-34,4-Year College,GA,3,0
Male,White,18-34,4-Year College,GU,2,2
Male,White,18-34,4-Year College,HI,1,0
Male,White,18-34,4-Year College,IA,4,3
Male,White,18-34,4-Year College,IL,2,2
Male,White,18-34,4-Year College,LA,2,1
Male,White,18-34,4-Year College,MD,1,0
Male,White,18-34,4-Year College,ME,2,1
Male,White,18-34,4-Year College,MI,1,1
Male,White,18-34,4-Year College,MN,2,0
Male,White,18-34,4-Year College,MO,1,1
Male,White,18-34,4-Year College,MS,1,1
Male,White,18-34,4-Year College,MT,2,2
Male,White,18-34,4-Year College,NC,1,0
Male,White,18-34,4-Year College,NE,5,3
Male,White,18-34,4-Year College,NH,1,0
Male,White,18-34,4-Year College,NJ,2,0
Male,White,18-34,4-Year College,NM,1,0
Male,White,18-34,4-Year College,NV,1,0
Male,White,18-34,4-Year College,NY,3,3
Male,White,18-34,4-Year College,OH,1,1
Male,White,18-34,4-Year College,OK,2,1
Male,White,18-34,4-Year College,PA,1,1
Male,White,18-34,4-Year College,PR,1,0
Male,White,18-34,4-Year College,SC,1,0
Male,White,18-34,4-Year College,SD,2,0
Male,White,18-34,4-Year College,TN,3,2
Male,White,18-34,4-Year College,TX,1,0
Male,White,18-34,4-Year College,UT,1,0
Male,White,18-34,4-Year College,VI,4,1
Male,White,18-34,HS,CA,3,1
Male,White,18-34,HS,CT,1,1
Male,White,18-34,HS,DC,1,0
Male,White,18-34,HS,FL,1,1
Male,White,18-34,HS,GA,2,2
Male,White,18-34,HS,GU,3,2
Male,White,18-34,HS,HI,1,0
Male,White,18-34,HS,ID,3,0
Male,White,18-34,HS,IL,4,1
Male,White,18-34,HS,IN,1,1
Male,White,18-34,HS,KS,3,0
Male,White,18-34,HS,KY,1,1
Male,White,18-34,HS,LA,2,1
Male,White,18-34,HS,MA,1,1
Male,White,18-34,HS,MD,1,0
Male,White,18-34,HS,ME,1,0
Male,White,18-34,HS,MI,3,0
Male,White,18-34,HS,MN,2,1
Male,White,18-34,HS,MO,3,0
Male,White,18-34,HS,MT,1,1
Male,White,18-34,HS,NC,1,0
Male,White,18-34,HS,NE,1,0
Male,White,18-34,HS,NH,4,2
Male,White,18-34,HS,NJ,1,0
Male,White,18-34,HS,OH,2,0
Male,White,18-34,HS,OK,1,0
Male,White,18-34,HS,OR,3,1
Male,White,18-34,HS,PR,2,1
Male,White,18-34,HS,RI,1,1
Male,White,18-34,HS,SC,5,1
Male,White,18-34,HS,SD,2,0
Male,White,18-34,HS,TN,1,0
Male,White,18-34,HS,TX,2,2
Male,White,18-34,HS,VA,2,1
