sex,race,age,time,date,zip,county,state,outcome
Female,White,40,1,2019-12-30,61876,17045,IL,2.0843918480888304
Male,White,36,6,2020-02-03,61877,17019,IL,3.0871611130174057
Female,Other,50,7,2020-02-10,61877,17019,IL,3.672921019710967
Female,Other,15,1,2019-12-30,61873,17019,IL,4.498432377303212
Male,White,8,2,2020-01-06,61877,17019,IL,4.219893706238311
Female,Black,68,8,2020-02-17,61871,17019,IL,6.318422808676637
Male,Other,26,1,2019-12-30,61878,17019,IL,5.533181064161038
Male,White,52,7,2020-02-10,61882,17039,IL,2.5713087225503504
Female,Other,100,9,2020-02-24,61878,17019,IL,6.653861663021542
Female,White,55,1,2019-12-30,61880,17019,IL,4.262766895677001
Male,Other,24,12,2020-03-16,61878,17019,IL,3.478350456597904
Male,White,44,10,2020-03-02,61871,17019,IL,4.815999888927622
Female,White,70,7,2020-02-10,61875,17019,IL,5.135715965219995
Male,Black,25,1,2019-12-30,61880,17019,IL,4.293552879995353
Male,White,47,6,2020-02-03,61880,17019,IL,3.231963913865958
Female,White,90,4,2020-01-20,61877,17019,IL,4.35113993065076
Female,White,53,8,2020-02-17,61871,17019,IL,3.8443732066420417
Male,Other,62,8,2020-02-17,61882,17039,IL,4.748564154903852
Female,Other,16,6,2020-02-03,61874,17019,IL,5.315057331158004
Male,White,93,12,2020-03-16,61880,17019,IL,2.886890563299772
Male,Other,99,5,2020-01-27,61874,17019,IL,3.3423179646128984
Female,Other,66,2,2020-01-06,61877,17019,IL,3.7766958042551586
Male,Other,37,9,2020-02-24,61882,17039,IL,3.4028419544520787
Female,White,21,6,2020-02-03,61875,17019,IL,4.731066880830767
Male,White,72,6,2020-02-03,61871,17019,IL,5.414274289530626
Male,Other,76,1,2019-12-30,61877,17019,IL,2.449976733565456
Female,Other,22,8,2020-02-17,61878,17019,IL,4.632728214535847
Female,Black,23,2,2020-01-06,61875,17019,IL,3.569435560279735
Female,Other,47,6,2020-02-03,61873,17019,IL,4.7285429391508496
Male,Other,39,4,2020-01-20,61875,17019,IL,3.649156000873188
Female,Other,59,7,2020-02-10,61874,17019,IL,3.120405060375286
Male,Black,52,12,2020-03-16,61871,17019,IL,5.581524432475959
Male,Other,48,3,2020-01-13,61872,17019,IL,4.267413106184222
Female,White,71,3,2020-01-13,61874,17019,IL,5.058787465064063
Female,White,51,10,2020-03-02,61882,17039,IL,1.9932989911465113
Female,White,74,10,2020-03-02,61873,17019,IL,5.87336438622175
Female,Other,72,5,2020-01-27,61878,17019,IL,6.975653694836815
Male,Other,14,10,2020-03-02,61878,17019,IL,5.29733115093396
Male,Other,63,6,2020-02-03,61878,17019,IL,3.8842927503529707
Female,Other,68,11,2020-03-09,61882,17039,IL,5.7754683565875835
Female,Other,74,8,2020-02-17,61882,17039,IL,6.386412941305343
Female,Other,62,1,2019-12-30,61874,17019,IL,2.8870482960566317
Male,Black,33,5,2020-01-27,61878,17019,IL,5.934494215130839
Male,Black,75,12,2020-03-16,61875,17019,IL,5.955351975248657
Female,Black,82,1,2019-12-30,61875,17019,IL,5.95232074154772
Male,Black,34,8,2020-02-17,61882,17039,IL,2.86497379927615
Female,White,73,9,2020-02-24,61877,17019,IL,5.613165669352267
Male,Black,31,2,2020-01-06,61880,17019,IL,3.371166036692433
Male,White,29,3,2020-01-13,61878,17019,IL,2.7114906533202108
Female,Black,42,12,2020-03-16,61877,17019,IL,1.1869622026260434
Female,White,66,3,2020-01-13,61877,17019,IL,5.261886139030452
Female,Other,70,4,2020-01-20,61874,17019,IL,5.888943469555327
Male,Black,65,3,2020-01-13,61882,17039,IL,5.7914388054435255
Female,Black,70,8,2020-02-17,61882,17039,IL,2.0207082088833968
Female,Other,8,11,2020-03-09,61875,17019,IL,6.563131162683576
Male,White,18,4,2020-01-20,61874,17019,IL,2.894668106828469
Male,Other,59,10,2020-03-02,61882,17039,IL,2.2448923332798554
Male,Black,67,5,2020-01-27,61872,17019,IL,6.791059741418845
Male,Black,17,7,2020-02-10,61873,17019,IL,4.390650533430653
Male,Black,2,8,2020-02-17,61876,17045,IL,2.7445854229978743
Male,Black,67,10,2020-03-02,61880,17019,IL,4.884617904020132
Male,Other,92,11,2020-03-09,61873,17019,IL,3.6125656607792673
Male,Black,59,3,2020-01-13,61876,17045,IL,5.08086914543923
Male,Other,26,9,2020-02-24,61880,17019,IL,4.853559335616395
Female,Black,48,7,2020-02-10,61880,17019,IL,3.1898173266173866
Male,Other,67,2,2020-01-06,61872,17019,IL,5.599622793527301
Male,Black,14,4,2020-01-20,61882,17039,IL,2.8486601744913207
Male,Other,19,5,2020-01-27,61871,17019,IL,5.404270527470951
Male,Black,67,3,2020-01-13,61872,17019,IL,5.1147108627483195
Male,Other,13,3,2020-01-13,61876,17045,IL,2.8260040755331706
Male,Other,0,6,2020-02-03,61874,17019,IL,4.701086500661785
Female,Other,62,11,2020-03-09,61877,17019,IL,3.7888189317165235
Female,Black,6,5,2020-01-27,61875,17019,IL,4.1972886110796965
Male,White,61,3,2020-01-13,61871,17019,IL,3.6174777138735403
Male,Black,30,7,2020-02-10,61882,17039,IL,2.656223250103937
Male,Black,32,4,2020-01-20,61871,17019,IL,4.68776948196509
Female,White,9,11,2020-03-09,61872,17019,IL,2.6589489112444427
Male,Other,70,3,2020-01-13,61873,17019,IL,5.50875866153415
Male,White,51,2,2020-01-06,61882,17039,IL,4.486163941082477
Female,White,49,7,2020-02-10,61872,17019,IL,2.698601862305103
Male,White,47,3,2020-01-13,61871,17019,IL,4.161891310650429
Female,Other,86,7,2020-02-10,61875,17019,IL,5.799960063917096
Male,Other,16,6,2020-02-03,61874,17019,IL,3.8059109479522597
Male,White,8,1,2019-12-30,61882,17039,IL,2.342884800343934
Female,White,71,12,2020-03-16,61873,17019,IL,3.4689500218235008
Female,White,93,1,2019-12-30,61882,17039,IL,4.386543569363732
Male,Black,93,4,2020-01-20,61876,17045,IL,5.045046344650904
Female,Black,4,4,2020-01-20,61873,17019,IL,3.8159441126867693
Male,White,51,1,2019-12-30,61878,17019,IL,4.789430573071423
Female,Other,67,12,2020-03-16,61877,17019,IL,5.0906425196799825
Male,White,27,4,2020-01-20,61878,17019,IL,5.2540505412399945
Male,Other,95,4,2020-01-20,61878,17019,IL,5.995483644625312
Male,Other,68,5,2020-01-27,61876,17045,IL,4.717104582260591
Male,White,90,1,2019-12-30,61874,17019,IL,5.744125358759818
Male,White,69,8,2020-02-17,61872,17019,IL,5.969598577376855
Female,Black,74,6,2020-02-03,61875,17019,IL,7.250753136528938
Male,Black,12,5,2020-01-27,61877,17019,IL,3.0385989708964507
Female,White,4,5,2020-01-27,61871,17019,IL,3.785901120952617
Male,Other,20,8,2020-02-17,61875,17019,IL,3.66224368828824
Female,Other,54,10,2020-03-02,61878,17019,IL,5.25673710387855
Female,Other,23,5,2020-01-27,61875,17019,IL,5.415664161639084
Female,Other,41,7,2020-02-10,61876,17045,IL,3.741524710510883
Female,Black,22,5,2020-01-27,61872,17019,IL,4.585905794312186
Male,Other,66,3,2020-01-13,61877,17019,IL,4.15888020630736
Female,Other,71,11,2020-03-09,61874,17019,IL,6.952695841963061
Female,White,26,2,2020-01-06,61877,17019,IL,2.5647784649800283
Male,White,53,12,2020-03-16,61874,17019,IL,3.1224478833097145
Female,Black,2,4,2020-01-20,61875,17019,IL,6.103398611913562
Female,White,78,6,2020-02-03,61871,17019,IL,4.431539506077876
Female,Other,26,7,2020-02-10,61877,17019,IL,5.028864506610116
Female,Other,77,3,2020-01-13,61872,17019,IL,4.483573947036777
Male,Black,66,3,2020-01-13,61882,17039,IL,4.93157591919286
Female,White,98,9,2020-02-24,61874,17019,IL,1.6752514591012462
Male,Black,47,9,2020-02-24,61880,17019,IL,4.087751560484764
Male,Black,13,4,2020-01-20,61882,17039,IL,4.007935370384589
Female,Other,22,4,2020-01-20,61882,17039,IL,4.306335173591662
Male,White,54,8,2020-02-17,61874,17019,IL,4.464508099629817
Male,Black,74,1,2019-12-30,61872,17019,IL,5.3543428770067605
Female,Black,97,11,2020-03-09,61874,17019,IL,3.9876152788698453
Female,Other,20,4,2020-01-20,61875,17019,IL,6.6259335067539205
Female,Black,80,6,2020-02-03,61873,17019,IL,4.490845034355539
Male,White,58,12,2020-03-16,61882,17039,IL,1.5990323013715755
Female,Black,67,5,2020-01-27,61875,17019,IL,6.213911881142634
Male,Other,19,7,2020-02-10,61871,17019,IL,4.671605943772826
Female,Other,58,12,2020-03-16,61877,17019,IL,4.469309512409412
Female,White,56,1,2019-12-30,61882,17039,IL,2.923514235226455
Male,Other,61,5,2020-01-27,61882,17039,IL,5.272939811346617
Female,White,70,3,2020-01-13,61874,17019,IL,5.60128002825716
Male,White,100,10,2020-03-02,61871,17019,IL,4.330240222449872
Female,White,88,2,2020-01-06,61880,17019,IL,2.9875591685637968
Male,White,62,10,2020-03-02,61874,17019,IL,4.950248975458633
Female,White,37,1,2019-12-30,61871,17019,IL,2.707776760886997
Female,Other,16,4,2020-01-20,61877,17019,IL,6.0716188403412765
Male,Black,16,2,2020-01-06,61872,17019,IL,3.283921567345123
Male,White,14,5,2020-01-27,61877,17019,IL,3.735728974051349
Female,Black,49,6,2020-02-03,61871,17019,IL,4.597200724004439
Female,Other,46,10,2020-03-02,61878,17019,IL,4.869601669789619
Male,Black,65,10,2020-03-02,61874,17019,IL,4.8906981225362856
Female,Other,29,1,2019-12-30,61874,17019,IL,4.907111517592751
Male,White,33,11,2020-03-09,61877,17019,IL,2.491740440327604
Male,Black,34,1,2019-12-30,61878,17019,IL,5.90270888911757
Female,Other,85,1,2019-12-30,61882,17039,IL,3.3848993577720377
Female,Black,70,6,2020-02-03,61871,17019,IL,6.657299939750079
Male,Other,32,12,2020-03-16,61878,17019,IL,5.018735750027226
Male,Other,75,7,2020-02-10,61874,17019,IL,7.653868626296947
Female,Black,63,6,2020-02-03,61871,17019,IL,2.806925402794233
Female,White,70,8,2020-02-17,61877,17019,IL,3.4546203708324414
Male,White,5,11,2020-03-09,61874,17019,IL,4.032050076735373
Female,Other,85,8,2020-02-17,61878,17019,IL,4.577511001595889
Male,Other,13,5,2020-01-27,61872,17019,IL,2.3672928602996004
Male,Other,69,10,2020-03-02,61876,17045,IL,5.681531070023157
Male,Black,75,4,2020-01-20,61880,17019,IL,4.2028635093005695
Male,Black,27,8,2020-02-17,61871,17019,IL,2.0245943985677592
Male,White,2,5,2020-01-27,61880,17019,IL,4.345185836254419
Male,White,16,3,2020-01-13,61875,17019,IL,1.0991779133353194
Female,Other,60,7,2020-02-10,61882,17039,IL,5.986965929705163
Male,Black,95,3,2020-01-13,61875,17019,IL,5.731578168152538
Male,White,41,10,2020-03-02,61873,17019,IL,3.476854044413636
Male,Other,0,4,2020-01-20,61875,17019,IL,6.008167073046986
Female,Black,47,6,2020-02-03,61882,17039,IL,4.8562637010866725
Female,Black,20,11,2020-03-09,61871,17019,IL,4.162021237989283
Female,Black,100,9,2020-02-24,61875,17019,IL,4.348345303199199
Female,White,65,2,2020-01-06,61871,17019,IL,5.802985908655776
Male,White,66,10,2020-03-02,61872,17019,IL,6.716530249736723
Female,White,85,10,2020-03-02,61875,17019,IL,4.480051171873821
Female,Black,26,5,2020-01-27,61877,17019,IL,2.57519065706624
Female,Other,13,1,2019-12-30,61876,17045,IL,3.7872132137799865
Female,Other,82,5,2020-01-27,61878,17019,IL,5.782842015408867
Female,Other,62,4,2020-01-20,61878,17019,IL,4.870302908966912
Female,White,57,5,2020-01-27,61871,17019,IL,4.275217430037829
Male,Black,65,7,2020-02-10,61871,17019,IL,5.537173871587626
Male,White,10,1,2019-12-30,61878,17019,IL,4.266047795370435
Female,White,33,11,2020-03-09,61877,17019,IL,5.571026864058152
Female,White,75,2,2020-01-06,61874,17019,IL,2.7844294814904686
Male,White,64,9,2020-02-24,61876,17045,IL,3.2676390906625405
Female,Other,89,2,2020-01-06,61872,17019,IL,5.383114709992518
Female,Other,72,5,2020-01-27,61876,17045,IL,5.152153348164511
Female,Black,38,10,2020-03-02,61874,17019,IL,3.5189711070443863
Male,White,8,11,2020-03-09,61872,17019,IL,3.5405081538424157
Male,Other,48,1,2019-12-30,61877,17019,IL,3.810093541095003
Female,Black,99,5,2020-01-27,61882,17039,IL,3.035799362600007
Female,Black,46,8,2020-02-17,61871,17019,IL,4.1794907078341845
Male,Other,19,4,2020-01-20,61882,17039,IL,5.20910356358943
Female,Black,29,10,2020-03-02,61871,17019,IL,5.473669307175659
Male,Other,8,3,2020-01-13,61878,17019,IL,5.918252541492027
Male,Other,2,1,2019-12-30,61875,17019,IL,4.025363899426511
Female,Black,69,1,2019-12-30,61871,17019,IL,6.0727425631934615
Female,Black,19,2,2020-01-06,61875,17019,IL,4.585078166079276
Male,Black,0,1,2019-12-30,61882,17039,IL,4.096739960576712
Female,Other,0,4,2020-01-20,61873,17019,IL,4.249823375841989
Female,Other,24,1,2019-12-30,61873,17019,IL,4.4416728647644135
Male,Black,65,9,2020-02-24,61873,17019,IL,5.699255007408879
Female,Black,18,8,2020-02-17,61878,17019,IL,7.552489643079733
Male,White,68,4,2020-01-20,61873,17019,IL,3.8431358963857676
Female,Black,74,8,2020-02-17,61872,17019,IL,5.675908688969574
Female,White,86,6,2020-02-03,61877,17019,IL,3.84725367767939
Female,White,34,4,2020-01-20,61875,17019,IL,3.9604946191234767
Female,Other,6,7,2020-02-10,61873,17019,IL,3.4853136582036996
Male,White,94,8,2020-02-17,61874,17019,IL,3.251535187978456
Male,White,70,6,2020-02-03,61880,17019,IL,4.631176921163125
Female,Other,69,8,2020-02-17,61872,17019,IL,6.247851379426902
Female,Black,38,11,2020-03-09,61871,17019,IL,3.721778574331941
Female,White,55,9,2020-02-24,61876,17045,IL,3.9690121212451057
Female,Black,53,2,2020-01-06,61872,17019,IL,3.4875877008141876
Female,Other,74,10,2020-03-02,61876,17045,IL,6.8037401794511485
Female,Other,67,1,2019-12-30,61876,17045,IL,4.411804286626713
Female,Black,73,3,2020-01-13,61875,17019,IL,6.8734962541667
Female,Other,87,7,2020-02-10,61872,17019,IL,5.372160519758754
Male,Other,51,11,2020-03-09,61876,17045,IL,1.8720041231684277
Male,Other,71,5,2020-01-27,61874,17019,IL,6.306512059931373
Male,Black,91,1,2019-12-30,61872,17019,IL,4.556712638724613
Male,White,73,10,2020-03-02,61876,17045,IL,4.99847886042294
Male,White,56,7,2020-02-10,61877,17019,IL,2.3065531214909307
Male,Black,58,2,2020-01-06,61872,17019,IL,1.5025943556745078
Female,Black,50,9,2020-02-24,61874,17019,IL,4.550791420450307
Male,Black,5,3,2020-01-13,61877,17019,IL,0.6482328278217278
Female,White,59,9,2020-02-24,61875,17019,IL,4.093979438244361
Male,Other,41,6,2020-02-03,61873,17019,IL,3.594581278826312
Male,Other,40,6,2020-02-03,61871,17019,IL,4.180602643359408
Female,White,74,1,2019-12-30,61877,17019,IL,4.811867607116028
Female,Other,25,12,2020-03-16,61878,17019,IL,2.9473692357375176
Female,Black,47,3,2020-01-13,61874,17019,IL,3.887223704713837
Male,White,19,3,2020-01-13,61876,17045,IL,3.1215788393126496
Male,Black,82,9,2020-02-24,61878,17019,IL,5.667949239913909
Female,White,66,10,2020-03-02,61873,17019,IL,6.313687402015971
Male,White,4,5,2020-01-27,61876,17045,IL,3.8132021119711172
Male,Other,84,1,2019-12-30,61874,17019,IL,4.579324205072839
Female,Other,8,4,2020-01-20,61882,17039,IL,4.7280151670449815
Male,Other,27,3,2020-01-13,61882,17039,IL,2.0445670961038585
Female,White,11,8,2020-02-17,61871,17019,IL,5.515711024094142
Male,White,6,11,2020-03-09,61878,17019,IL,2.5830338849060728
Female,White,59,12,2020-03-16,61875,17019,IL,3.5613430662335652
Female,White,29,3,2020-01-13,61882,17039,IL,3.7528426677095803
Male,White,72,10,2020-03-02,61880,17019,IL,4.6096644260462645
Female,Black,73,6,2020-02-03,61875,17019,IL,5.323947668236203
Male,White,75,5,2020-01-27,61871,17019,IL,5.341027730618951
Male,Other,66,5,2020-01-27,61872,17019,IL,7.472175697351937
Male,Black,3,7,2020-02-10,61871,17019,IL,3.536736930131475
Male,White,72,11,2020-03-09,61874,17019,IL,4.810104948383429
Male,Black,73,7,2020-02-10,61878,17019,IL,7.18437038656253
Female,White,10,1,2019-12-30,61874,17019,IL,4.936460605239449
Female,Other,79,10,2020-03-02,61882,17039,IL,3.9521507651536916
Female,Black,90,3,2020-01-13,61873,17019,IL,5.779567199079648
Female,Black,2,4,2020-01-20,61871,17019,IL,5.284732022725642
Male,White,5,5,2020-01-27,61877,17019,IL,3.8646217929711564
Female,White,71,3,2020-01-13,61875,17019,IL,5.808947220264256
Female,Other,20,2,2020-01-06,61872,17019,IL,5.900546416515986
Male,Black,29,9,2020-02-24,61878,17019,IL,5.39693283736692
Male,Black,94,7,2020-02-10,61872,17019,IL,2.024618073463036
Female,Other,99,2,2020-01-06,61873,17019,IL,4.0936526328439236
Female,White,94,12,2020-03-16,61875,17019,IL,5.420193281570025
Female,White,40,11,2020-03-09,61880,17019,IL,4.012136425286386
Female,Other,15,12,2020-03-16,61882,17039,IL,4.331482386743073
Male,Other,29,4,2020-01-20,61876,17045,IL,5.797368340135929
Female,Other,36,7,2020-02-10,61874,17019,IL,3.4622678750870692
Female,Black,75,1,2019-12-30,61874,17019,IL,4.22666894826447
Male,Black,40,3,2020-01-13,61880,17019,IL,4.171848291067698
Male,Black,37,9,2020-02-24,61877,17019,IL,2.4592046530581113
Female,Other,75,11,2020-03-09,61873,17019,IL,5.709271830345731
Male,Other,11,8,2020-02-17,61880,17019,IL,3.1665485548861785
Male,Other,31,3,2020-01-13,61877,17019,IL,3.599023409738132
Female,Other,38,7,2020-02-10,61875,17019,IL,5.4181403944752144
Female,White,67,6,2020-02-03,61875,17019,IL,7.607576307829019
Female,Black,54,5,2020-01-27,61872,17019,IL,3.894860512674039
Female,White,88,12,2020-03-16,61877,17019,IL,3.3671309400033875
Female,Other,16,6,2020-02-03,61875,17019,IL,4.885527742822914
Female,Other,70,10,2020-03-02,61876,17045,IL,6.136923590883695
Male,Black,41,8,2020-02-17,61877,17019,IL,1.2177799997209102
Female,Black,39,1,2019-12-30,61875,17019,IL,3.373791335409177
Female,White,59,2,2020-01-06,61873,17019,IL,1.8591754747942766
Male,White,70,5,2020-01-27,61871,17019,IL,6.9214738340105
Male,Black,34,5,2020-01-27,61875,17019,IL,3.300035828905646
Female,Other,11,3,2020-01-13,61882,17039,IL,3.9799032375240966
Female,Other,7,4,2020-01-20,61875,17019,IL,6.68568091483361
Male,Other,62,6,2020-02-03,61872,17019,IL,5.16594155358288
Female,Black,55,10,2020-03-02,61871,17019,IL,4.423451343147611
Female,Other,78,2,2020-01-06,61876,17045,IL,5.5687045420934185
Female,White,76,5,2020-01-27,61874,17019,IL,4.781245986950667
Male,Black,13,3,2020-01-13,61878,17019,IL,4.168682300244506
Female,Black,26,6,2020-02-03,61871,17019,IL,6.878544561900837
Female,Other,17,1,2019-12-30,61876,17045,IL,4.451621227942308
Male,White,77,7,2020-02-10,61878,17019,IL,4.580246233685299
Male,Black,87,9,2020-02-24,61878,17019,IL,5.498201113010843
Male,White,29,8,2020-02-17,61877,17019,IL,3.307377611319463
Female,Black,2,2,2020-01-06,61871,17019,IL,5.949615784953683
Female,White,68,11,2020-03-09,61873,17019,IL,5.344827946357265
Male,Other,95,5,2020-01-27,61876,17045,IL,4.462609985276096
Female,Black,83,4,2020-01-20,61878,17019,IL,5.95298353026553
Male,White,9,10,2020-03-02,61876,17045,IL,3.6236445852246457
Female,White,12,6,2020-02-03,61872,17019,IL,3.441475316219006
Female,Other,73,12,2020-03-16,61875,17019,IL,6.918976600735565
Female,White,46,4,2020-01-20,61873,17019,IL,2.0759693059076185
Female,Black,54,12,2020-03-16,61874,17019,IL,2.3393772946891334
Male,Other,19,12,2020-03-16,61878,17019,IL,5.087026208799836
Male,White,70,5,2020-01-27,61882,17039,IL,5.790389908825262
Male,Black,46,1,2019-12-30,61878,17019,IL,4.164481684639144
Male,White,74,10,2020-03-02,61871,17019,IL,6.6673965099951165
Female,Other,57,11,2020-03-09,61877,17019,IL,3.4482275145088077
Female,Black,5,6,2020-02-03,61878,17019,IL,5.241743994983561
Female,Black,69,7,2020-02-10,61872,17019,IL,5.8033697364310095
Male,Other,49,4,2020-01-20,61872,17019,IL,3.540188722740623
Male,White,0,7,2020-02-10,61874,17019,IL,2.118864266701765
Male,Other,84,7,2020-02-10,61882,17039,IL,4.398842623696369
Female,White,66,12,2020-03-16,61872,17019,IL,3.510593122371146
Male,Black,21,11,2020-03-09,61873,17019,IL,3.0772083968629844
Female,White,28,10,2020-03-02,61877,17019,IL,4.243641212857632
Male,White,3,10,2020-03-02,61873,17019,IL,3.625234565711901
Male,Other,16,12,2020-03-16,61882,17039,IL,5.167060758300134
Female,White,23,3,2020-01-13,61874,17019,IL,3.6578839243902657
Male,Other,41,5,2020-01-27,61880,17019,IL,5.568399363483557
Male,Black,52,10,2020-03-02,61876,17045,IL,2.333775972432305
Male,Black,84,12,2020-03-16,61877,17019,IL,3.6796181493137405
Female,Other,99,6,2020-02-03,61877,17019,IL,1.241077172977377
Male,Black,36,2,2020-01-06,61880,17019,IL,4.836538681384513
Female,Other,79,2,2020-01-06,61871,17019,IL,5.054520969408955
Female,Black,35,11,2020-03-09,61871,17019,IL,5.97718579425
Female,Other,91,5,2020-01-27,61882,17039,IL,3.5445437943983915
Male,Black,44,4,2020-01-20,61882,17039,IL,3.4497667808082713
Male,White,3,9,2020-02-24,61871,17019,IL,4.054798222666009
Male,Other,41,8,2020-02-17,61877,17019,IL,3.3928674058919652
Male,Other,12,6,2020-02-03,61877,17019,IL,4.050590922733475
Female,Other,5,5,2020-01-27,61876,17045,IL,4.125890929896486
Male,White,66,4,2020-01-20,61880,17019,IL,5.630086067772783
