zip,sex,race,age,county,state,outcome
24067,male,black,0-17,51067,51,4.818746157549609
24067,male,white,75+,51067,51,6.194200686227958
24067,male,black,0-17,51067,51,3.4302217990394297
24067,male,black,65-74,51067,51,2.1029102191183355
24067,male,other,75+,51067,51,5.699980171099537
24067,female,other,65-74,51067,51,5.050094200184844
24067,male,black,65-74,51067,51,2.645917439303904
24067,male,black,75+,51067,51,4.144370544521697
24067,male,white,35-64,51067,51,8.06947874607519
24067,male,black,35-64,51067,51,3.604141280911162
24067,female,white,18-34,51067,51,4.156770783164503
24067,male,other,18-34,51067,51,1.4083206921418707
24067,male,other,65-74,51067,51,3.187358632878418
24067,female,other,75+,51067,51,7.0164123342663585
24067,male,white,75+,51067,51,6.291182895535773
24067,female,white,0-17,51067,51,8.782786407489318
24067,male,other,18-34,51067,51,2.350914887377461
24067,male,other,0-17,51067,51,7.64535141363758
24067,male,black,75+,51067,51,5.825113883988668
24067,female,white,0-17,51067,51,9.87716408182572
24067,female,white,75+,51067,51,9.979098819036112
24067,male,black,75+,51067,51,4.803827584460271
24067,female,black,75+,51067,51,7.241560991980635
24067,female,white,65-74,51067,51,3.353184193396317
24067,male,white,18-34,51067,51,2.2607207817478754
24067,female,white,0-17,51067,51,9.084946933023405
24067,male,white,75+,51067,51,7.102943954745347
24067,female,white,0-17,51067,51,8.57127385334973
24067,male,black,75+,51067,51,5.109093618694332
24067,male,white,18-34,51067,51,5.087066753627183
24067,female,white,35-64,51067,51,9.889877938689482
24067,female,white,75+,51067,51,8.396481286482667
24067,male,white,18-34,51067,51,4.8053599308937045
24067,female,other,0-17,51067,51,9.405857853781908
24067,female,white,0-17,51067,51,7.438886832163552
24067,male,other,65-74,51067,51,3.2791201629760063
24067,female,other,35-64,51067,51,9.049094686282093
24067,female,white,65-74,51067,51,7.133572389853016
24067,male,other,75+,51067,51,7.721596543361106
24067,male,other,18-34,51067,51,4.543993505317571
24067,female,other,75+,51067,51,9.568182426382046
24067,female,other,65-74,51067,51,5.839513642711884
24067,female,other,18-34,51067,51,6.28077021172888
24067,male,other,0-17,51067,51,6.505208828424843
24067,female,white,18-34,51067,51,5.7239152393207515
24067,female,black,65-74,51067,51,2.902009701131808
24067,female,other,18-34,51067,51,5.410327510452042
24067,male,other,65-74,51067,51,4.005800819314837
24067,female,other,75+,51067,51,8.414517128778893
24067,female,other,18-34,51067,51,5.540542801923989
24067,male,white,75+,51067,51,3.933929168209559
24067,male,black,65-74,51067,51,2.3899244462105296
24067,female,other,35-64,51067,51,9.301619742061058
24067,male,black,0-17,51067,51,4.4608586250716975
24067,male,other,35-64,51067,51,8.048165165620569
24067,female,other,35-64,51067,51,9.6426995777843
24067,male,white,0-17,51067,51,5.856829361942692
24067,male,other,35-64,51067,51,6.7478760210349025
24067,female,other,75+,51067,51,9.50692367176262
24067,female,black,65-74,51067,51,4.123850349787826
24067,male,white,65-74,51067,51,3.0478384649405976
24067,female,black,0-17,51067,51,6.026603258467715
24067,male,black,0-17,51067,51,5.775981651102883
24067,male,other,18-34,51067,51,4.928729881678154
24067,female,black,65-74,51067,51,2.73028758006338
24067,male,black,75+,51067,51,4.892287075541006
24067,male,other,18-34,51067,51,3.6562679618135823
24067,female,other,35-64,51067,51,9.744142450825043
24067,male,black,35-64,51067,51,6.317385068462377
24067,female,white,75+,51067,51,7.735373771578236
24067,male,white,18-34,51067,51,2.32843493883122
24067,female,other,35-64,51067,51,9.20264389251969
24067,male,black,35-64,51067,51,3.9699903854041008
24067,male,other,75+,51067,51,5.295321439557626
24067,female,black,18-34,51067,51,5.616203800843921
24067,female,other,35-64,51067,51,9.824027074029726
24067,female,white,75+,51067,51,8.215668761770289
24067,female,white,18-34,51067,51,7.071628102892
24067,female,black,65-74,51067,51,5.258356899050065
24067,male,black,18-34,51067,51,4.417811020289161
24067,female,other,65-74,51067,51,6.762114925660213
24067,female,other,35-64,51067,51,9.684918515019076
24067,male,other,35-64,51067,51,6.245762301655154
24067,male,black,35-64,51067,51,6.294995917767416
24067,male,white,75+,51067,51,6.623484536556555
24067,male,white,35-64,51067,51,6.898759015857294
24067,female,black,18-34,51067,51,4.508728610772595
24067,male,white,65-74,51067,51,2.0369228356151687
24067,male,other,75+,51067,51,6.338347287465529
24067,male,other,75+,51067,51,5.699516578541409
24067,male,white,18-34,51067,51,3.1938137269279996
24067,male,black,18-34,51067,51,3.7417453073928697
24067,female,other,18-34,51067,51,6.244258761243744
24067,female,white,35-64,51067,51,11.127391642367137
24067,female,white,75+,51067,51,7.802616733913414
24067,male,white,35-64,51067,51,7.031131360481492
24067,male,black,18-34,51067,51,2.8877238251475714
24067,female,other,18-34,51067,51,4.976172739743968
24067,female,white,75+,51067,51,6.275443194670072
24067,female,white,75+,51067,51,7.449124722926579
24067,male,black,65-74,51067,51,2.098915529374704
24067,male,black,35-64,51067,51,5.863191381454818
24067,female,black,65-74,51067,51,3.16987171166483
24067,male,white,18-34,51067,51,3.3213527260271754
24067,female,black,0-17,51067,51,6.30075967503179
24067,female,white,0-17,51067,51,9.18880217253103
24067,female,other,65-74,51067,51,6.031477221430915
24067,female,other,65-74,51067,51,7.301528710018634
24067,female,black,0-17,51067,51,10.109833437099931
24067,male,black,35-64,51067,51,4.846512734008967
24067,male,black,35-64,51067,51,5.6508779479349585
24067,male,black,18-34,51067,51,0.29675658300713526
24067,female,other,35-64,51067,51,9.380649363610909
24067,male,other,35-64,51067,51,7.607608015643917
24067,female,black,0-17,51067,51,7.019045529481134
24067,male,white,75+,51067,51,5.496985340108224
24067,female,black,35-64,51067,51,8.091327853087195
24067,male,white,18-34,51067,51,2.704739361553597
24067,male,white,75+,51067,51,5.5883719919210515
24067,female,other,35-64,51067,51,9.07113480329204
24068,female,white,18-34,51121,51,5.082228626090286
24068,female,white,18-34,51121,51,6.028581853865778
24068,female,white,35-64,51121,51,10.819496488634393
24068,female,white,0-17,51121,51,8.78637622927272
24068,female,black,0-17,51121,51,8.048450691228481
24068,female,white,35-64,51121,51,10.67299965157242
24068,female,white,18-34,51121,51,5.000774920304112
24068,female,white,35-64,51121,51,8.668284080608625
24068,male,black,0-17,51121,51,4.89078521480791
24068,male,white,18-34,51121,51,2.3918736882577223
24068,female,black,35-64,51121,51,10.36080123439593
24068,male,other,0-17,51121,51,8.127032764995045
24068,female,black,0-17,51121,51,8.85725444882033
24068,female,other,75+,51121,51,10.123317172600968
24068,female,black,75+,51121,51,7.619250829457823
24068,female,black,35-64,51121,51,9.494198659362295
24068,male,other,65-74,51121,51,5.167817052634539
24068,female,black,35-64,51121,51,8.944096378131649
24068,female,black,0-17,51121,51,8.766171305719833
24068,male,white,65-74,51121,51,4.55945999013999
24068,female,white,75+,51121,51,9.105716893960436
24068,female,black,35-64,51121,51,8.42566511766226
24068,male,white,35-64,51121,51,7.488318668208819
24068,male,other,65-74,51121,51,1.8730365378565703
24068,female,white,65-74,51121,51,5.237397003652225
24068,male,white,18-34,51121,51,5.478588498679561
24068,male,black,65-74,51121,51,2.3814872135875675
24068,male,black,18-34,51121,51,3.460040440096515
24068,female,white,35-64,51121,51,8.779470747264313
24068,female,black,0-17,51121,51,6.866245679987747
24068,female,other,75+,51121,51,10.078245847299272
24068,female,other,18-34,51121,51,8.938006907377417
24068,female,other,75+,51121,51,8.620091006731514
24068,female,black,35-64,51121,51,8.569333319498178
24068,female,other,65-74,51121,51,5.906740274004031
24068,male,black,75+,51121,51,5.5922438774621375
24068,female,white,0-17,51121,51,9.286748905605068
24068,female,black,35-64,51121,51,8.941641417482307
24068,female,white,75+,51121,51,7.689083665133335
24068,male,other,35-64,51121,51,5.738646665437919
24068,male,other,18-34,51121,51,4.750163303409362
24068,male,black,0-17,51121,51,5.514997942239379
24068,female,white,75+,51121,51,10.257075833272982
24068,male,black,18-34,51121,51,3.0887893935062056
24068,male,white,75+,51121,51,6.698714316284707
24068,male,white,0-17,51121,51,4.553675271267499
24068,male,white,75+,51121,51,5.211107320621511
24068,male,black,65-74,51121,51,2.087655864071648
24068,female,white,18-34,51121,51,8.07698694834911
24068,male,other,75+,51121,51,6.644215512180085
24068,male,other,35-64,51121,51,8.055823730549832
24068,male,white,35-64,51121,51,8.092166658060727
24068,female,white,75+,51121,51,9.394111064077132
24068,male,black,35-64,51121,51,4.929282209148788
24068,female,white,35-64,51121,51,10.30541968133765
24068,male,other,75+,51121,51,6.276972946776039
24068,male,black,0-17,51121,51,5.894310294754434
24068,male,white,0-17,51121,51,6.634135753897005
24068,female,white,18-34,51121,51,5.444810491054037
24068,female,black,0-17,51121,51,6.737822185287046
24068,male,white,18-34,51121,51,2.8015197093019717
24068,male,white,65-74,51121,51,2.596225063624361
24068,male,white,0-17,51121,51,7.532910638894714
24068,male,white,75+,51121,51,4.39670330494766
24068,male,other,35-64,51121,51,7.116342608100913
24068,female,black,75+,51121,51,10.63159018539539
24068,male,white,65-74,51121,51,4.230932041337345
24068,female,other,35-64,51121,51,9.9519558013453
24068,male,black,18-34,51121,51,5.014081737881032
24068,male,black,75+,51121,51,5.455564517162539
24068,male,black,75+,51121,51,5.037313625655915
24068,male,other,35-64,51121,51,8.498546671972578
24068,male,other,75+,51121,51,5.777423972551732
24068,male,other,0-17,51121,51,7.099599157398298
24068,male,other,0-17,51121,51,5.466924890076653
24068,female,black,18-34,51121,51,4.3354657824080185
24068,male,black,35-64,51121,51,6.172493412727423
24068,male,other,18-34,51121,51,4.411754473443034
24068,female,white,75+,51121,51,9.720458606192558
24068,male,other,75+,51121,51,6.31502195480061
24068,male,black,18-34,51121,51,2.5936091293136396
24068,female,other,18-34,51121,51,7.94887482096071
24068,male,black,75+,51121,51,5.819405778002952
24068,female,black,65-74,51121,51,4.26518072382646
24068,female,other,18-34,51121,51,6.538867973613113
24068,female,black,65-74,51121,51,6.387956285417085
24068,female,white,18-34,51121,51,6.380529051547036
24068,male,other,75+,51121,51,8.041075272755283
24068,female,white,18-34,51121,51,8.289366904351551
24068,male,other,35-64,51121,51,7.876298477740608
24068,female,black,35-64,51121,51,9.164389818061409
24068,male,black,35-64,51121,51,4.991410270569526
24068,male,black,35-64,51121,51,6.343439147969196
24068,male,white,65-74,51121,51,2.651296205029746
24068,male,black,18-34,51121,51,3.0872173842873054
24068,female,black,65-74,51121,51,6.6410855747553565
24068,female,black,75+,51121,51,7.081904470297101
24068,female,black,35-64,51121,51,8.984557574242794
24068,male,other,75+,51121,51,6.579596510292469
24068,female,other,65-74,51121,51,5.493687833896656
24068,male,black,75+,51121,51,4.595818988432415
24068,male,white,0-17,51121,51,5.899124401440451
24068,male,other,35-64,51121,51,8.360598771612437
24068,female,black,65-74,51121,51,3.4663837960282344
24068,female,black,65-74,51121,51,4.799440990807232
24068,male,other,18-34,51121,51,3.913709933326068
24068,female,other,35-64,51121,51,10.50339816008449
24068,female,white,65-74,51121,51,3.9580384513767424
24068,male,white,18-34,51121,51,2.878416886855732
24068,female,black,18-34,51121,51,4.700882694601279
24068,female,other,65-74,51121,51,6.286625019834397
24068,female,white,0-17,51121,51,8.554318947633575
24068,female,black,18-34,51121,51,7.14586226614586
24068,male,black,0-17,51121,51,4.768940368591073
24068,male,black,18-34,51121,51,2.881521156372785
24068,female,other,0-17,51121,51,10.220688859939452
24068,male,white,0-17,51121,51,6.887974488239193
24068,male,white,35-64,51121,51,8.39493809641694
24068,female,black,65-74,51121,51,5.200213166410823
24068,male,other,35-64,51121,51,8.076933110773465
24068,female,white,75+,51121,51,9.460116944864406
24068,female,other,0-17,51121,51,10.333611963313084
24068,female,other,0-17,51121,51,8.404436967100196
24068,male,white,0-17,51121,51,7.657372120539275
24068,male,black,75+,51121,51,6.11786142600158
24068,male,white,65-74,51121,51,3.571968229549528
24068,female,white,65-74,51121,51,4.6664568248657075
24068,male,white,65-74,51121,51,4.957769540829158
24068,female,black,65-74,51121,51,6.2196198291233475
24068,female,other,75+,51121,51,9.836217360209258
24068,female,white,18-34,51121,51,7.959171714626951
24068,female,white,35-64,51121,51,9.591059847388806
24068,female,black,35-64,51121,51,10.666784138679947
24068,female,black,75+,51121,51,8.177780172579682
24068,female,other,75+,51121,51,8.73173752026479
24068,male,black,0-17,51121,51,8.509658485181024
24068,female,white,35-64,51121,51,9.210972920264055
24068,male,other,65-74,51121,51,4.829874323664752
24068,male,white,0-17,51121,51,6.2991196538258745
24068,female,white,0-17,51121,51,10.6436750598485
24068,female,white,65-74,51121,51,6.854868317592946
24068,female,other,0-17,51121,51,8.374861182735257
24068,male,black,18-34,51121,51,2.46911655718022
24068,female,black,75+,51121,51,7.137251048582505
24068,female,other,0-17,51121,51,10.541213451927645
24068,female,black,0-17,51121,51,9.33935381354363
24068,male,other,0-17,51121,51,6.258788904196759
24068,male,other,18-34,51121,51,4.554411334589856
24068,male,white,0-17,51121,51,8.249679343078533
24068,female,other,75+,51121,51,9.521255609682417
24068,female,white,75+,51121,51,9.44195547265658
24068,female,other,35-64,51121,51,7.739446169367312
24068,male,black,0-17,51121,51,4.540511846233166
24068,female,white,75+,51121,51,8.411590322605392
24068,female,other,18-34,51121,51,5.739234444162525
24068,female,other,75+,51121,51,8.251598685995518
24068,male,black,75+,51121,51,3.9429701388388976
24068,male,white,35-64,51121,51,8.712545901314034
24068,female,black,75+,51121,51,8.822671951396446
24068,male,other,35-64,51121,51,5.109128627905599
24068,female,white,0-17,51121,51,10.525085088410751
24068,female,other,75+,51121,51,7.1552328182055565
24068,male,white,35-64,51121,51,6.712424455964643
24068,male,other,0-17,51121,51,7.074972253731821
24068,male,white,75+,51121,51,6.003024020423789
24068,male,white,18-34,51121,51,3.8946176638770855
24068,male,black,0-17,51121,51,6.744567254665439
24068,male,other,35-64,51121,51,9.543018607376524
24068,male,white,18-34,51121,51,4.795341992411677
24068,male,black,35-64,51121,51,6.423173555278268
24068,male,white,75+,51121,51,5.012591424440709
24068,female,white,18-34,51121,51,6.008142960771395
24068,male,other,0-17,51121,51,7.448712901565125
24068,female,black,0-17,51121,51,9.07306502751303
24068,male,white,18-34,51121,51,3.2442987318801704
24068,female,white,0-17,51121,51,8.944067347685209
24068,female,other,0-17,51121,51,9.195213405761471
24068,female,other,0-17,51121,51,10.64521359695322
24068,female,black,75+,51121,51,7.714897455810184
24068,male,white,65-74,51121,51,4.12839401018366
24068,male,white,18-34,51121,51,2.850412265628241
24068,male,other,0-17,51121,51,5.771295870157195
24068,female,white,65-74,51121,51,7.099437727668876
24068,female,other,75+,51121,51,8.950068231893239
24068,male,black,75+,51121,51,3.702907116545233
24068,male,other,65-74,51121,51,3.985140293191081
24068,female,white,0-17,51121,51,10.001770775173355
24068,female,black,35-64,51121,51,9.812227082096786
24068,male,white,0-17,51121,51,6.360415628967942
