sex,race,age,time,zip,date,total,positive
Male,White,75+,4,28512,2020-01-20,2,0
Male,White,75+,4,28513,2020-01-20,4,1
Male,White,75+,4,28515,2020-01-20,3,0
Male,White,75+,4,28516,2020-01-20,2,0
Male,White,75+,4,28518,2020-01-20,1,0
Male,White,75+,4,28519,2020-01-20,2,0
Male,White,75+,4,28520,2020-01-20,4,0
Male,White,75+,4,28521,2020-01-20,5,0
Male,White,75+,4,28522,2020-01-20,3,0
Male,White,75+,4,28523,2020-01-20,5,0
Male,White,75+,5,28512,2020-01-27,3,0
Male,White,75+,5,28513,2020-01-27,3,0
Male,White,75+,5,28515,2020-01-27,4,0
Male,White,75+,5,28516,2020-01-27,4,0
Male,White,75+,5,28518,2020-01-27,3,0
Male,White,75+,5,28519,2020-01-27,3,0
Male,White,75+,5,28520,2020-01-27,2,0
Male,White,75+,5,28521,2020-01-27,4,0
Male,White,75+,5,28522,2020-01-27,3,0
Male,White,75+,5,28523,2020-01-27,1,0
Male,White,75+,6,28512,2020-02-03,7,0
Male,White,75+,6,28515,2020-02-03,2,0
Male,White,75+,6,28516,2020-02-03,1,0
Male,White,75+,6,28518,2020-02-03,1,0
Male,White,75+,6,28519,2020-02-03,3,0
Male,White,75+,6,28520,2020-02-03,3,0
Male,White,75+,6,28522,2020-02-03,1,0
Male,White,75+,6,28523,2020-02-03,5,0
Male,White,75+,7,28512,2020-02-10,3,0
Male,White,75+,7,28513,2020-02-10,2,0
Male,White,75+,7,28515,2020-02-10,3,0
Male,White,75+,7,28516,2020-02-10,4,0
Male,White,75+,7,28519,2020-02-10,6,0
Male,White,75+,7,28520,2020-02-10,3,0
Male,White,75+,7,28521,2020-02-10,3,0
Male,White,75+,7,28523,2020-02-10,4,0
Male,White,75+,8,28512,2020-02-17,1,0
Male,White,75+,8,28513,2020-02-17,4,0
Male,White,75+,8,28515,2020-02-17,1,0
Male,White,75+,8,28516,2020-02-17,7,0
Male,White,75+,8,28518,2020-02-17,2,0
Male,White,75+,8,28519,2020-02-17,1,0
Male,White,75+,8,28520,2020-02-17,5,0
Male,White,75+,8,28521,2020-02-17,4,0
Male,White,75+,8,28523,2020-02-17,1,0
Male,White,75+,9,28512,2020-02-24,2,0
Male,White,75+,9,28513,2020-02-24,2,0
Male,White,75+,9,28515,2020-02-24,1,0
Male,White,75+,9,28516,2020-02-24,2,0
Male,White,75+,9,28518,2020-02-24,2,0
Male,White,75+,9,28519,2020-02-24,3,0
Male,White,75+,9,28520,2020-02-24,1,0
Male,White,75+,9,28521,2020-02-24,1,0
Male,White,75+,9,28522,2020-02-24,2,0
Male,White,75+,9,28523,2020-02-24,1,0
Male,White,75+,10,28512,2020-03-02,4,0
Male,White,75+,10,28513,2020-03-02,3,0
Male,White,75+,10,28515,2020-03-02,6,0
Male,White,75+,10,28516,2020-03-02,5,0
Male,White,75+,10,28518,2020-03-02,3,0
Male,White,75+,10,28519,2020-03-02,5,0
Male,White,75+,10,28520,2020-03-02,2,0
Male,White,75+,10,28521,2020-03-02,2,0
Male,White,75+,10,28522,2020-03-02,2,0
Male,White,75+,10,28523,2020-03-02,1,0
Male,White,75+,11,28512,2020-03-09,2,0
Male,White,75+,11,28513,2020-03-09,3,0
Male,White,75+,11,28515,2020-03-09,2,0
Male,White,75+,11,28516,2020-03-09,6,0
Male,White,75+,11,28518,2020-03-09,4,0
Male,White,75+,11,28519,2020-03-09,4,0
Male,White,75+,11,28520,2020-03-09,2,0
Male,White,75+,11,28521,2020-03-09,3,0
Male,White,75+,11,28522,2020-03-09,4,0
Male,White,75+,11,28523,2020-03-09,2,0
Male,White,75+,12,28512,2020-03-16,4,0
Male,White,75+,12,28513,2020-03-16,2,0
Male,White,75+,12,28515,2020-03-16,4,0
Male,White,75+,12,28516,2020-03-16,5,0
Male,White,75+,12,28518,2020-03-16,4,0
Male,White,75+,12,28519,2020-03-16,1,0
Male,White,75+,12,28520,2020-03-16,5,0
Male,White,75+,12,28522,2020-03-16,6,0
Male,White,75+,12,28523,2020-03-16,1,0
