zip,county,male_white_0-17,male_white_18-34,male_white_35-64,male_white_65-74,male_white_75+,male_black_0-17,male_black_18-34,male_black_35-64,male_black_65-74,male_black_75+,male_other_0-17,male_other_18-34,male_other_35-64,male_other_65-74,male_other_75+,female_white_0-17,female_white_18-34,female_white_35-64,female_white_65-74,female_white_75+,female_black_0-17,female_black_18-34,female_black_35-64,female_black_65-74,female_black_75+,female_other_0-17,female_other_18-34,female_other_35-64,female_other_65-74,female_other_75+
50536,19147,951,818,1618,507,348,0,21,73,1,0,179,39,14,0,4,873,708,1546,518,555,14,10,13,0,0,114,40,32,0,0
50538,19025,441,624,1000,293,245,75,33,51,0,0,49,17,88,4,6,480,377,842,303,190,24,17,0,0,0,37,17,20,0,7
50539,19109,901,623,1234,685,237,2,13,6,1,0,56,37,33,3,0,821,672,1281,517,373,6,5,0,0,6,48,42,33,0,2
50540,19151,1228,727,1883,583,326,0,16,14,0,0,104,60,84,7,4,973,715,1568,597,541,20,0,21,0,6,94,52,55,15,4
50541,19091,838,529,1287,438,277,0,7,4,0,0,46,45,53,4,0,710,539,1247,394,364,0,0,1,0,6,49,83,56,0,3
50542,19197,638,522,1254,530,342,4,10,5,0,0,105,42,40,18,7,695,439,1201,425,320,15,0,2,0,0,22,28,41,3,11
50543,19187,926,845,1572,540,333,22,6,19,0,0,90,34,43,0,9,919,754,1561,615,397,16,9,0,0,0,52,51,64,1,7
50544,19187,805,682,1452,527,259,22,4,13,1,0,56,25,33,0,14,791,605,1396,442,319,16,9,0,0,0,21,32,39,5,18
50545,19091,195,160,429,113,106,0,4,0,0,0,9,7,23,0,5,227,115,374,90,45,0,0,2,0,0,12,14,12,0,3
50546,19151,816,626,1255,379,293,0,20,74,0,0,44,12,22,0,4,689,460,1254,388,393,14,10,28,0,0,54,57,40,0,3
50548,19091,1370,913,2178,592,447,1,13,4,0,0,159,24,114,2,5,1195,879,2080,604,589,0,0,2,0,0,48,21,60,1,3
50551,19025,672,376,949,319,220,0,0,0,0,0,48,12,39,3,4,576,405,962,340,413,0,8,8,0,0,45,4,20,11,4
50552,19025,158,354,507,109,91,53,33,38,0,0,24,0,68,4,2,159,115,297,113,56,8,8,0,0,0,29,0,7,0,4
50554,19151,1597,1175,2536,844,545,0,20,78,0,0,125,94,60,5,4,1364,958,2493,854,725,14,10,28,0,6,140,129,89,1,3
50556,19109,203,206,351,139,100,0,0,0,0,0,18,1,14,0,0,232,155,336,95,134,0,0,0,0,0,102,25,17,1,0
50557,19187,538,524,1122,366,122,0,0,0,1,0,3,22,13,0,10,594,333,924,282,214,0,3,0,0,0,13,3,98,4,16
50558,19091,862,481,1391,368,278,0,4,0,0,0,30,19,46,1,5,686,439,1147,323,217,0,0,2,0,0,24,38,45,0,3
50559,19109,506,341,693,415,150,1,13,6,0,0,22,29,29,0,0,460,387,721,283,146,6,5,0,0,0,14,21,28,0,2
50560,19109,862,481,1391,368,278,0,4,0,0,0,30,19,46,1,5,686,439,1147,323,217,0,0,2,0,0,24,38,45,0,3
50561,19161,1342,1075,2241,749,524,0,17,25,0,0,45,74,101,3,10,1229,1006,2238,800,826,20,0,23,0,0,76,2,53,15,0
50562,19147,628,491,979,292,205,0,19,73,0,0,60,18,13,0,4,591,373,977,327,317,14,10,27,0,0,87,38,12,0,0
50563,19025,997,722,1711,494,315,53,33,38,0,0,94,56,98,10,2,730,589,1441,479,434,8,16,0,0,6,87,41,28,1,8
50565,19021,442,306,626,244,141,0,0,4,0,0,11,27,8,1,0,338,243,603,214,134,0,0,0,0,0,19,23,20,1,0
50566,19187,1001,1744,2054,535,529,155,363,189,0,0,142,291,225,6,6,806,833,1536,526,582,61,56,26,0,0,53,84,61,1,7
50567,19161,655,382,1004,275,143,0,16,14,0,0,80,16,28,0,0,427,368,752,258,172,20,0,13,0,0,25,11,18,4,4
50568,19021,873,476,1393,429,205,0,16,14,0,0,99,60,48,4,0,622,514,1095,397,314,20,0,13,0,6,65,50,37,4,4
50569,19187,606,507,1155,423,226,22,0,13,1,0,28,17,32,0,14,620,440,1094,372,274,16,9,0,0,0,21,19,31,4,18
50570,19091,933,556,1279,447,261,0,7,4,0,0,35,3,42,0,0,760,554,1307,369,288,0,0,1,0,0,17,59,55,0,3
50571,19151,218,94,389,154,62,0,0,0,0,0,19,44,20,4,0,195,146,343,139,142,0,0,0,0,6,40,39,19,0,0
50573,19151,162,157,422,93,101,0,0,0,0,0,0,9,9,0,0,205,121,347,100,136,0,0,14,0,0,0,8,7,0,0
50574,19151,623,389,918,333,208,0,1,1,0,0,25,45,33,4,0,549,372,903,301,314,0,0,1,0,6,40,79,52,0,3
50575,19025,890,470,1338,473,282,0,0,0,0,0,67,56,59,7,4,771,551,1305,479,555,0,8,8,0,6,85,43,39,11,4
50576,19021,292,201,579,215,173,3,0,4,0,0,29,14,34,8,0,231,199,542,256,122,0,0,0,0,0,46,26,51,1,5
50577,19091,638,522,1254,530,342,4,10,5,0,0,105,42,40,18,7,695,439,1201,425,320,15,0,2,0,0,22,28,41,3,11
50578,19063,754,570,1194,554,241,1,0,0,1,0,78,22,20,3,0,772,590,1182,457,421,16,0,0,0,6,160,75,31,1,0
50579,19025,1065,949,1809,589,426,53,33,38,0,0,72,47,122,7,9,944,727,1677,589,619,8,16,10,0,0,94,4,36,11,8
50581,19151,784,612,1204,364,305,0,1,1,0,0,28,17,26,0,0,815,486,1190,363,404,0,0,15,0,0,33,69,45,0,3
50582,19091,215,140,369,105,69,0,6,3,0,0,21,0,20,0,0,161,167,344,93,50,0,0,0,0,0,9,4,4,0,0
50583,19161,1102,806,1809,603,419,0,17,25,0,0,40,41,60,0,3,1004,772,1771,590,642,20,0,13,0,0,27,0,36,29,0
50585,19021,940,708,1488,569,338,4,9,6,0,0,48,45,42,8,0,754,566,1435,537,347,3,1,0,0,0,71,35,69,1,5
50586,19025,441,624,1000,293,245,75,33,51,0,0,49,17,88,4,6,480,377,842,303,190,24,17,0,0,0,37,17,20,0,7
50588,19021,1892,1886,3000,855,538,18,230,92,0,0,1316,595,1071,73,26,1783,1737,2701,806,808,75,81,94,0,0,603,615,788,64,28
50590,19109,396,426,663,391,204,1,13,6,0,0,32,28,34,0,0,447,381,654,264,214,6,5,0,0,0,108,31,27,1,2
50591,19091,410,447,889,240,156,0,4,0,0,0,9,29,24,0,5,522,270,749,190,119,0,3,2,0,0,12,15,92,0,4
50592,19021,364,401,516,155,155,16,22,4,0,0,96,18,192,0,0,387,272,564,147,165,5,0,5,0,0,100,38,94,3,0
50593,19151,218,94,389,154,62,0,0,0,0,0,19,44,20,4,0,195,146,343,139,142,0,0,0,0,6,40,39,19,0,0
50594,19187,215,287,460,127,50,0,0,0,0,0,0,22,1,0,0,295,155,375,100,74,0,3,0,0,0,0,1,80,0,1
50595,19079,2185,1942,4223,1333,724,26,13,32,39,0,252,67,294,37,12,2134,1694,3900,1223,1071,95,22,21,0,0,128,59,208,9,66
50597,19147,1150,716,1532,539,319,0,7,4,0,0,57,10,46,0,0,1016,693,1590,470,384,0,0,1,0,0,50,80,60,0,3
50598,19109,723,501,946,507,208,1,13,6,0,0,44,36,33,0,0,716,526,1004,384,242,6,5,0,0,0,47,42,33,0,2
50599,19197,499,462,941,342,174,4,6,6,0,0,15,16,21,20,2,408,374,888,300,181,4,0,0,0,0,7,18,25,6,0
50601,19083,1025,984,2532,836,557,0,1,7,0,0,172,37,69,8,9,1135,997,2288,696,792,0,0,5,0,0,94,39,42,6,17
50602,19023,714,601,1447,471,378,43,2,2,3,0,54,88,9,9,9,791,551,1416,498,508,10,0,3,0,0,46,67,45,6,0
50603,19037,1628,993,2393,665,506,0,14,2,0,0,59,32,8,1,0,1317,943,2004,627,506,7,0,0,0,18,44,58,26,1,0
50604,19023,1172,826,2323,705,445,16,1,3,3,0,79,23,13,8,5,1256,927,2113,643,551,10,1,8,0,0,69,30,49,6,0
50605,19023,423,497,944,351,227,0,1,0,0,0,93,5,15,0,8,424,352,897,297,302,0,0,0,0,0,73,12,11,6,0
50606,19065,510,706,1061,406,211,0,117,0,0,0,57,19,7,3,0,561,676,963,379,309,0,19,0,1,0,69,94,22,0,5
50607,19019,589,569,957,342,220,0,117,7,0,0,87,28,15,1,0,532,548,929,361,267,0,19,0,0,0,69,97,10,3,0
50608,19023,124,189,285,143,88,0,1,0,0,0,25,0,0,0,5,179,161,296,139,97,0,0,0,0,0,37,12,0,6,0
50609,19075,976,859,2006,513,487,7,0,0,0,0,76,56,82,9,0,1114,832,1810,578,778,32,6,0,0,0,178,113,231,8,21
50611,19023,384,389,742,324,277,30,2,2,0,0,25,65,1,1,9,387,302,777,346,361,0,0,0,0,0,37,49,13,6,0
50612,19171,1265,895,1971,543,260,22,45,0,0,0,94,4,49,8,3,838,700,1795,455,382,2,21,0,0,0,169,156,69,23,3
50613,19013,6806,9449,10383,3227,2031,327,342,272,132,0,816,688,667,83,10,5894,10390,10561,3279,2861,418,350,141,60,5,676,718,695,113,28
50614,19013,648,2797,989,328,66,0,99,23,3,0,125,374,216,16,0,737,4199,948,415,284,0,54,0,2,5,71,218,207,18,9
50616,19067,2065,1492,3464,1046,776,0,22,164,0,0,218,67,140,3,0,1924,1542,3167,1159,968,33,0,19,0,18,177,105,247,47,24
50619,19023,1121,707,1709,531,263,13,9,7,3,0,48,32,33,8,0,1027,666,1638,493,380,10,0,5,0,0,11,29,103,0,19
50620,19067,338,287,652,118,128,0,0,0,0,0,30,0,4,0,0,215,151,515,166,44,0,0,0,0,18,32,3,19,0,0
50621,19075,687,642,1578,381,399,7,0,0,0,0,37,54,70,1,0,908,571,1379,465,642,32,6,0,0,0,37,25,227,0,18
50622,19017,1771,1106,3013,895,520,7,0,38,8,0,26,7,71,0,0,1767,963,2754,882,668,0,25,30,9,0,90,61,61,13,0
50623,19013,334,307,826,237,112,0,0,8,0,0,6,4,24,0,0,442,182,838,227,179,0,0,3,2,0,15,15,12,1,0
50624,19075,852,643,1411,443,251,0,0,3,0,0,26,10,28,0,0,720,652,1364,397,276,36,0,5,0,0,27,0,16,0,0
50625,19023,423,497,944,351,227,0,1,0,0,0,93,5,15,0,8,424,352,897,297,302,0,0,0,0,0,73,12,11,6,0
50626,19013,877,687,1744,456,292,0,0,10,0,0,12,7,38,0,0,1058,588,1693,509,389,0,0,3,2,0,33,23,28,1,0
50627,19083,1147,935,2595,729,508,119,8,28,0,0,114,109,172,22,7,1302,854,2516,832,848,34,6,0,1,0,72,146,155,2,12
50628,19089,1306,698,1560,517,352,0,0,2,0,0,56,32,13,1,0,966,704,1407,426,500,1,0,0,0,0,22,39,53,1,0
50629,19019,1775,1297,2691,641,453,0,11,2,0,0,52,44,95,3,0,1705,1183,2391,667,545,0,0,7,0,0,113,16,103,4,12
50630,19037,1023,974,2117,602,405,14,0,26,0,0,84,22,33,22,0,934,829,1996,643,476,0,0,0,0,0,92,18,38,0,1
50631,19017,218,242,630,179,96,0,0,0,0,0,6,3,6,7,0,190,189,534,166,72,0,0,0,0,0,2,0,1,0,0
50632,19171,640,670,1612,450,382,0,6,0,0,0,90,30,91,19,0,739,621,1455,445,550,0,0,0,0,0,153,111,219,9,3
50633,19069,299,308,659,208,139,0,0,0,0,0,68,5,15,0,3,245,191,601,158,205,0,0,0,0,0,36,0,11,0,0
50634,19013,1650,1573,3051,1025,495,42,39,29,0,0,152,16,91,13,0,1613,1187,2888,994,685,0,75,54,2,0,87,35,69,7,0
50635,19171,640,670,1612,450,382,0,6,0,0,0,90,30,91,19,0,739,621,1455,445,550,0,0,0,0,0,153,111,219,9,3
50636,19023,1055,813,1906,626,476,43,10,2,3,0,72,97,23,9,9,1052,701,1845,660,620,10,0,3,0,0,46,74,92,6,0
50638,19075,1674,1281,2817,791,573,7,0,3,0,0,73,54,55,8,0,1558,1311,2653,811,799,68,6,5,0,0,198,96,72,8,21
50641,19019,883,536,1193,274,178,0,0,7,0,0,41,28,11,3,0,757,478,1072,355,232,0,0,7,0,0,62,16,27,7,0
50642,19075,689,466,1186,344,222,0,0,3,0,0,8,0,10,0,0,756,462,1052,340,314,0,0,5,0,0,30,0,32,0,14
50643,19013,1703,1429,2677,862,395,54,84,0,0,0,143,10,94,13,0,1184,1152,2544,798,459,36,96,44,0,0,74,66,52,21,0
50644,19019,2616,1813,3841,1024,647,26,15,33,0,0,86,35,40,54,0,2573,1753,3802,1044,854,25,2,30,0,0,104,29,120,7,25
50645,19037,1216,912,2464,601,424,14,14,9,0,0,41,16,14,14,0,1049,834,2061,620,361,6,0,0,0,18,55,31,25,0,1
50647,19017,1808,907,2603,899,534,7,0,30,8,0,65,4,88,58,0,1613,1404,2482,703,784,0,25,27,7,0,71,81,95,40,0
50648,19019,2058,1592,3568,914,543,0,6,10,0,0,52,30,45,2,0,2344,1411,3389,983,636,0,0,10,2,0,98,28,51,5,16
50649,19023,124,189,285,143,88,0,1,0,0,0,25,0,0,0,5,179,161,296,139,97,0,0,0,0,0,37,12,0,6,0
50650,19019,908,818,1571,506,286,0,117,7,0,0,92,28,92,2,0,864,795,1468,513,424,0,19,0,0,0,105,106,41,14,7
50651,19013,2945,2252,5196,1401,747,22,51,29,0,0,153,28,92,0,10,2916,1837,4928,1369,960,2,21,10,2,0,99,110,142,22,5
50652,19171,289,217,428,132,88,0,0,0,0,0,39,2,12,8,0,206,261,431,113,136,0,0,0,0,0,141,88,4,8,3
50653,19067,991,693,1591,465,325,0,8,0,0,0,66,9,22,0,0,787,621,1424,479,288,27,0,0,0,18,32,19,92,0,0
50654,19055,1917,1212,3255,853,404,18,6,9,0,0,90,13,122,3,0,1898,1198,3048,901,505,2,2,0,0,0,58,19,83,17,11
50655,19065,781,872,1556,494,344,0,128,17,0,0,97,35,93,9,0,776,786,1453,420,410,0,19,0,0,0,120,90,85,0,0
50657,19075,576,452,792,202,155,0,0,0,0,0,22,10,26,0,0,417,438,866,231,164,36,0,0,0,0,18,0,8,0,0
50658,19037,1549,1049,2976,785,495,27,22,9,3,0,58,48,32,22,0,1499,1082,2614,768,576,16,0,3,0,0,32,53,85,0,1
50659,19037,2161,1476,3326,1009,643,14,14,43,0,0,84,43,49,7,0,2036,1380,3055,982,942,6,0,0,0,0,63,68,96,1,1
50660,19023,1744,1160,2670,846,475,3,1,10,0,0,48,10,42,0,0,1452,1222,2614,762,592,36,1,7,0,0,43,4,49,0,19
50661,19037,394,184,726,184,128,0,14,0,0,0,0,0,0,0,0,424,269,566,173,126,6,0,0,0,0,2,18,1,0,0
50662,19065,1571,1421,2878,841,515,0,128,19,0,0,144,53,171,3,7,1509,1309,2604,870,811,25,47,23,0,0,164,156,99,4,0
50664,19065,533,321,931,224,152,0,11,0,0,0,10,18,84,1,0,483,340,769,191,229,0,0,0,0,0,31,4,64,0,0
50665,19023,2074,1372,3375,993,576,16,1,10,3,0,77,33,50,8,0,1856,1471,3253,914,739,46,1,10,0,0,52,22,81,0,19
50666,19017,923,734,1872,480,317,13,0,0,3,0,43,30,20,15,0,769,641,1635,446,340,10,0,3,0,0,34,30,68,0,12
50667,19013,334,307,826,237,112,0,0,8,0,0,6,4,24,0,0,442,182,838,227,179,0,0,3,2,0,15,15,12,1,0
50668,19017,877,687,1744,456,292,0,0,10,0,0,12,7,38,0,0,1058,588,1693,509,389,0,0,3,2,0,33,23,28,1,0
50669,19075,1787,1203,2731,787,426,12,45,3,0,0,82,12,57,8,0,1283,1158,2600,677,501,36,21,5,0,0,196,154,46,23,3
50670,19023,1929,1231,2959,883,510,13,38,7,3,0,135,34,161,8,1,1894,1208,2921,886,729,10,9,5,0,0,127,80,108,19,19
50671,19019,1338,1124,2214,620,401,0,128,7,0,0,104,62,93,4,0,1229,1009,1971,642,515,0,19,7,0,0,134,105,97,7,0
50672,19083,583,529,1358,316,314,112,8,4,0,0,71,82,135,16,1,725,492,1341,396,524,32,6,0,1,0,50,129,135,0,5
50673,19075,276,191,619,241,96,0,0,3,0,0,4,0,2,0,0,303,214,498,166,112,0,0,5,0,0,9,0,8,0,0
50674,19017,1929,1526,3543,977,729,3,15,17,0,0,119,31,119,19,0,1541,1309,3265,935,851,6,2,0,0,0,147,24,147,0,12
50675,19171,1462,1127,2555,696,389,22,51,0,0,0,116,20,73,18,3,1095,887,2298,623,541,2,21,0,0,0,174,162,109,24,3
50676,19017,849,628,1566,413,290,0,0,0,0,0,16,10,19,7,0,610,566,1304,376,318,0,0,0,0,0,37,16,37,0,12
50677,19017,3249,2821,5221,1530,943,27,92,7,3,10,229,175,199,18,11,3091,2855,5007,1546,1358,39,63,14,0,5,192,123,178,19,31
50680,19075,396,337,1030,354,204,7,0,3,0,0,8,42,9,0,0,482,364,802,293,297,32,6,5,0,0,18,8,36,0,4
50681,19065,603,499,1067,292,199,0,11,17,0,0,42,16,88,9,0,542,421,1015,242,231,0,0,0,0,0,67,1,78,0,0
50682,19019,893,505,1450,400,205,0,6,7,0,0,36,9,20,1,0,978,569,1420,463,229,0,0,0,0,0,17,9,3,3,4
50701,19013,4943,5951,9574,2730,1767,834,751,724,90,42,1278,549,523,30,9,4482,4662,9226,3063,2310,983,1008,525,131,108,1041,686,642,61,10
50702,19013,3205,3346,6262,1877,968,794,807,558,25,28,962,377,431,13,0,3139,2878,6300,1996,1645,782,741,555,72,37,708,525,536,6,0
50703,19013,2496,2824,5355,1533,916,668,693,903,280,135,740,540,444,31,6,2826,2299,4818,1599,959,959,676,1320,285,235,633,233,449,161,3
50704,19013,27,140,267,67,47,64,47,122,22,14,19,77,4,8,0,55,64,106,68,45,104,28,94,29,66,8,12,7,0,0
50707,19013,1193,1327,2837,733,381,243,303,321,69,80,287,225,137,23,0,1235,991,2511,659,462,453,308,654,149,130,355,65,190,144,3
50801,19175,1675,1347,2853,872,591,0,20,2,0,0,27,239,36,13,7,1679,1407,2898,861,758,9,15,8,0,0,103,99,35,3,18
50830,19175,537,321,837,227,192,0,0,0,0,0,12,23,18,13,2,409,313,710,314,213,9,0,7,0,0,23,59,10,1,2
50831,19175,210,109,327,149,109,0,0,0,0,0,1,0,6,4,0,144,97,313,146,92,0,0,0,0,0,4,2,10,1,1
50833,19173,771,630,1565,522,346,0,1,0,0,0,46,73,60,6,0,899,567,1448,484,415,0,0,0,0,0,82,59,135,2,7
50835,19159,272,139,352,136,98,0,0,0,0,0,10,18,0,15,0,190,171,306,136,124,0,0,0,0,0,0,0,36,0,0
50836,19173,757,571,1146,403,251,0,2,0,0,0,62,21,12,15,0,653,532,1124,409,428,0,3,0,0,0,84,31,64,0,0
50837,19001,884,724,1573,427,296,0,6,0,0,0,19,63,20,0,8,877,629,1462,406,358,0,4,9,0,0,73,7,33,11,6
50839,19003,383,296,706,231,148,0,4,0,0,0,5,28,22,1,9,379,285,687,215,214,0,0,1,0,0,27,10,34,2,10
50840,19173,717,482,1050,383,296,0,1,0,0,0,56,91,49,18,0,611,451,994,393,401,0,0,0,0,0,81,32,165,0,7
50841,19003,976,741,1800,622,399,0,4,0,0,0,68,101,68,4,10,1102,705,1743,560,524,0,0,1,0,0,70,61,161,2,17
50842,19175,210,109,327,149,109,0,0,0,0,0,1,0,6,4,0,144,97,313,146,92,0,0,0,0,0,4,2,10,1,1
50843,19029,790,618,1416,441,322,0,0,0,0,0,66,37,26,0,6,768,562,1309,417,350,0,0,1,0,0,73,6,24,14,6
50845,19159,482,248,679,285,207,0,0,0,0,0,11,18,6,19,0,334,268,619,282,216,0,0,0,0,0,4,2,46,1,1
50846,19001,827,689,1407,432,303,0,6,0,0,0,33,48,14,0,3,753,609,1329,415,457,0,4,33,0,0,50,5,22,0,0
50847,19137,165,175,386,136,47,0,0,0,0,0,31,0,2,0,1,245,152,377,125,94,0,0,0,0,0,0,0,3,0,0
50848,19173,173,132,326,127,54,0,0,0,0,0,0,0,6,0,0,222,154,302,89,42,0,0,0,0,0,0,26,4,0,0
50849,19001,827,689,1407,432,303,0,6,0,0,0,33,48,14,0,3,753,609,1329,415,457,0,4,33,0,0,50,5,22,0,0
50851,19173,931,522,1375,502,440,0,0,0,0,0,45,112,51,22,5,761,526,1324,478,445,0,0,1,0,0,58,27,176,3,14
50853,19029,395,302,643,145,151,0,0,0,0,0,10,29,11,0,5,338,279,581,173,112,0,0,1,0,0,23,2,14,11,6
50854,19159,567,366,830,284,203,0,1,0,0,0,48,21,1,15,0,488,366,813,283,325,0,3,0,0,0,46,24,55,0,0
50857,19003,883,623,1519,569,306,0,9,0,0,0,24,38,36,21,11,872,612,1448,491,397,0,0,1,0,0,82,41,49,6,30
50858,19001,675,402,1441,391,180,0,0,0,0,0,14,10,15,0,0,601,415,1188,341,159,0,0,0,8,0,15,1,21,0,0
50859,19003,331,244,705,235,129,0,0,0,0,0,6,30,10,0,5,380,279,692,174,123,0,0,1,0,0,15,0,15,2,6
50860,19159,567,366,830,284,203,0,1,0,0,0,48,21,1,15,0,488,366,813,283,325,0,3,0,0,0,46,24,55,0,0
50861,19175,809,460,1189,363,290,0,0,0,0,0,22,41,18,28,2,599,484,1016,450,337,9,0,7,0,0,23,59,46,1,2
50862,19173,255,138,382,128,150,0,0,0,0,0,32,73,38,3,0,256,114,377,131,174,0,0,0,0,0,43,25,120,0,7
50863,19159,272,139,352,136,98,0,0,0,0,0,10,18,0,15,0,190,171,306,136,124,0,0,0,0,0,0,0,36,0,0
50864,19137,1445,1126,2797,1073,717,0,9,0,0,0,86,46,80,31,12,1457,1105,2662,931,738,0,0,1,0,0,134,60,69,9,30
50947,19153,34,82,194,17,27,173,64,83,1,0,0,83,15,21,0,25,53,112,70,55,116,75,87,15,4,58,104,90,162,21
51001,19149,971,751,1801,519,297,2,1,3,0,0,63,14,70,5,40,911,742,1675,483,353,7,2,4,0,0,54,70,61,6,0
51002,19021,1354,1678,2311,738,516,19,72,84,0,0,611,335,690,58,0,1377,1307,2276,734,693,75,81,64,0,0,264,391,350,63,5
51003,19167,1288,1075,1812,499,251,2,6,5,0,0,101,84,65,1,0,1168,921,1604,441,407,3,1,2,2,0,109,48,56,6,0
51004,19193,1414,1174,2136,911,488,11,0,10,0,0,226,49,71,0,0,1242,1080,2205,833,501,0,10,0,0,0,184,90,63,2,0
51005,19035,823,842,1641,564,486,30,35,84,0,0,177,44,258,7,0,856,768,1646,577,558,11,8,5,0,0,197,136,138,3,5
51006,19093,895,630,1380,540,268,2,0,19,0,0,188,61,107,0,0,906,614,1340,502,434,0,0,0,0,0,101,91,32,0,0
51007,19193,1017,859,1550,621,388,11,0,10,0,0,78,18,23,0,0,816,748,1639,573,284,0,10,0,0,0,134,42,50,2,0
51008,19149,319,354,670,89,146,2,0,0,0,0,31,10,7,0,40,481,260,581,167,202,0,0,0,0,0,15,46,9,0,0
51009,19141,238,173,483,105,97,0,8,0,0,0,2,0,6,1,0,238,188,425,170,140,0,3,0,0,0,31,0,7,0,0
51010,19133,589,362,1080,453,261,2,0,0,0,0,71,2,50,7,1,568,433,1035,410,386,10,0,6,0,0,53,3,30,9,1
51011,19167,444,218,606,125,138,0,0,0,0,0,193,127,150,0,7,436,239,596,173,176,0,0,3,0,0,97,75,51,0,0
51012,19035,1211,901,2085,725,535,12,14,113,0,0,79,26,158,10,0,1130,771,2024,686,772,16,8,0,0,0,181,136,13,0,0
51014,19035,526,406,1166,368,313,11,22,80,0,0,50,26,13,1,0,514,509,1071,377,442,6,11,0,0,0,98,88,16,0,0
51015,19193,440,364,625,338,230,0,0,0,0,0,36,9,20,0,0,313,397,764,197,144,0,0,0,0,0,119,22,33,0,0
51016,19193,1430,1147,2150,846,417,50,15,24,0,0,214,83,62,4,0,1272,1067,2042,819,574,8,25,7,0,0,90,82,45,4,1
51018,19193,915,725,1383,564,287,39,14,14,0,0,156,66,74,4,0,942,727,1348,501,487,8,15,7,0,0,77,95,32,2,1
51019,19193,1063,785,1762,685,362,2,0,19,0,0,216,61,128,0,0,1145,799,1707,636,629,0,0,0,0,0,109,91,42,0,0
51020,19093,1398,1310,2271,764,522,55,52,32,0,0,139,60,255,4,0,1304,1042,2198,689,652,33,15,25,0,0,147,87,122,9,1
51022,19167,2137,1686,3337,940,746,60,35,92,0,0,144,104,88,2,0,2082,1615,3052,912,1092,9,12,3,2,0,215,143,76,7,2
51023,19167,1491,1026,2322,439,493,6,0,0,0,0,389,224,351,0,47,1562,1130,2100,620,751,0,0,3,0,0,331,145,185,0,0
51024,19149,1081,668,1654,567,268,26,1,3,0,0,57,22,64,5,0,691,630,1605,473,286,20,14,4,0,0,51,54,56,6,0
51025,19093,679,639,1142,455,280,39,14,14,0,0,28,35,56,4,0,699,586,1152,392,380,8,15,7,0,0,27,49,23,2,1
51026,19193,784,590,1384,675,403,2,0,0,0,0,107,9,70,7,0,699,672,1503,481,430,10,0,6,0,0,168,23,63,9,0
51027,19167,1491,1026,2322,439,493,6,0,0,0,0,389,224,351,0,47,1562,1130,2100,620,751,0,0,3,0,0,331,145,185,0,0
51028,19149,1403,1081,2034,710,375,37,0,10,0,0,215,58,52,0,0,1190,831,1952,793,492,13,22,0,0,0,77,98,34,2,0
51029,19035,355,306,928,231,239,11,21,80,0,0,34,18,13,1,0,403,397,829,301,359,6,11,0,0,0,91,88,14,0,0
51030,19193,794,663,1694,472,290,11,2,10,0,0,53,13,40,0,0,775,406,1777,521,312,0,10,0,0,0,15,20,31,2,0
51031,19149,4143,2945,6337,1699,1117,73,46,55,0,0,444,229,445,6,40,3797,2988,6023,1693,1690,105,85,28,54,0,438,171,336,9,12
51033,19021,498,402,862,325,197,4,9,2,0,0,37,18,34,7,0,416,323,832,323,213,3,1,0,0,0,52,12,49,0,5
51034,19133,1075,748,1687,663,348,2,0,19,0,0,216,63,113,0,1,1043,834,1580,628,593,0,0,0,0,0,104,60,36,0,1
51035,19035,888,676,1790,546,411,11,22,84,0,0,108,49,24,2,0,968,750,1590,549,587,6,11,0,2,0,113,106,23,0,0
51036,19167,2296,1540,3166,758,496,28,14,7,0,0,302,161,274,1,0,2155,1623,2663,762,802,8,1,4,2,0,392,126,213,3,0
51037,19035,288,233,683,263,216,11,14,80,0,0,48,26,7,0,0,276,321,646,207,302,6,8,0,0,0,67,88,9,0,0
51038,19149,1400,1022,2324,656,414,28,1,3,0,0,88,32,71,5,40,1172,890,2186,640,488,20,14,4,0,0,66,100,65,6,0
51039,19193,1414,1174,2136,911,488,11,0,10,0,0,226,49,71,0,0,1242,1080,2205,833,501,0,10,0,0,0,184,90,63,2,0
51040,19133,891,699,1553,530,390,2,2,0,0,0,75,13,50,7,1,919,682,1537,506,638,10,0,6,0,0,53,19,87,47,15
51041,19167,2555,2394,3601,1019,528,31,34,8,0,0,207,167,220,1,0,2665,2171,3241,990,849,8,28,15,2,0,224,173,126,6,0
51044,19193,837,679,1211,628,330,0,0,0,0,0,184,40,68,0,0,739,729,1330,457,361,0,0,0,0,0,169,70,46,0,0
51045,19149,362,270,624,178,98,0,0,4,0,0,58,23,11,1,0,454,241,519,172,145,0,0,0,2,0,15,18,7,0,0
51046,19141,1098,873,1908,582,574,62,29,89,0,0,76,59,36,1,0,1201,952,1872,591,886,20,11,9,0,0,160,120,44,1,7
51047,19041,853,708,1790,556,436,15,30,82,0,0,71,36,47,8,0,819,720,1661,624,572,9,12,0,0,0,143,100,63,0,5
51048,19193,997,686,1347,564,291,26,1,0,0,0,189,57,49,0,0,798,592,1319,493,435,13,12,0,0,0,69,78,19,0,0
51049,19035,332,329,583,318,167,0,1,0,0,0,36,8,30,0,0,294,303,612,227,193,0,0,0,0,0,7,2,6,0,0
51050,19149,1468,1101,2433,750,515,39,14,84,0,0,136,84,35,1,0,1347,1043,2196,652,697,22,21,0,2,0,137,153,31,3,0
51051,19133,168,155,382,145,94,0,0,0,0,0,28,0,21,0,0,239,185,367,134,195,0,0,0,0,0,8,0,10,0,0
