zip,fips,county,state,state_name
57339,46017,Buffalo County,SD,South Dakota
57340,46061,Hanson County,SD,South Dakota
57341,46017,Buffalo County,SD,South Dakota
57342,46023,Charles Mix County,SD,South Dakota
57344,46043,Douglas County,SD,South Dakota
57345,46049,Faulk County,SD,South Dakota
57346,46069,Hyde County,SD,South Dakota
57348,46005,Beadle County,SD,South Dakota
57349,46097,Miner County,SD,South Dakota
57350,46005,Beadle County,SD,South Dakota
57353,46005,Beadle County,SD,South Dakota
57354,46067,Hutchinson County,SD,South Dakota
57355,46015,Brule County,SD,South Dakota
57356,46023,Charles Mix County,SD,South Dakota
57358,46111,Sanborn County,SD,South Dakota
57359,46003,Aurora County,SD,South Dakota
57361,46023,Charles Mix County,SD,South Dakota
57362,46059,Hand County,SD,South Dakota
57363,46003,Aurora County,SD,South Dakota
57364,46043,Douglas County,SD,South Dakota
57365,46085,Lyman County,SD,South Dakota
57366,46067,Hutchinson County,SD,South Dakota
57367,46023,Charles Mix County,SD,South Dakota
57368,46003,Aurora County,SD,South Dakota
57369,46003,Aurora County,SD,South Dakota
57370,46015,Brule County,SD,South Dakota
57371,46059,Hand County,SD,South Dakota
57373,46059,Hand County,SD,South Dakota
57374,46087,McCook County,SD,South Dakota
57375,46003,Aurora County,SD,South Dakota
57376,46009,Bon Homme County,SD,South Dakota
57379,46005,Beadle County,SD,South Dakota
57380,46023,Charles Mix County,SD,South Dakota
57381,46005,Beadle County,SD,South Dakota
57382,46003,Aurora County,SD,South Dakota
57383,46003,Aurora County,SD,South Dakota
57384,46005,Beadle County,SD,South Dakota
57385,46003,Aurora County,SD,South Dakota
57386,46005,Beadle County,SD,South Dakota
57399,46005,Beadle County,SD,South Dakota
57401,46013,Brown County,SD,South Dakota
57402,46013,Brown County,SD,South Dakota
57420,46129,Walworth County,SD,South Dakota
57421,46091,Marshall County,SD,South Dakota
57422,46013,Brown County,SD,South Dakota
57424,46115,Spink County,SD,South Dakota
57426,46013,Brown County,SD,South Dakota
57427,46013,Brown County,SD,South Dakota
57428,46045,Edmunds County,SD,South Dakota
57429,46115,Spink County,SD,South Dakota
57430,46091,Marshall County,SD,South Dakota
57432,46013,Brown County,SD,South Dakota
57433,46013,Brown County,SD,South Dakota
57434,46013,Brown County,SD,South Dakota
57435,46045,Edmunds County,SD,South Dakota
57436,46115,Spink County,SD,South Dakota
57437,46021,Campbell County,SD,South Dakota
57438,46049,Faulk County,SD,South Dakota
57439,46013,Brown County,SD,South Dakota
57440,46115,Spink County,SD,South Dakota
57441,46013,Brown County,SD,South Dakota
57442,46107,Potter County,SD,South Dakota
57445,46013,Brown County,SD,South Dakota
57446,46013,Brown County,SD,South Dakota
57448,46045,Edmunds County,SD,South Dakota
57449,46013,Brown County,SD,South Dakota
57450,46107,Potter County,SD,South Dakota
57451,46045,Edmunds County,SD,South Dakota
57452,46021,Campbell County,SD,South Dakota
57454,46013,Brown County,SD,South Dakota
57455,46107,Potter County,SD,South Dakota
57456,46045,Edmunds County,SD,South Dakota
57457,46089,McPherson County,SD,South Dakota
57460,46013,Brown County,SD,South Dakota
57461,46115,Spink County,SD,South Dakota
57465,46049,Faulk County,SD,South Dakota
57466,46045,Edmunds County,SD,South Dakota
57467,46049,Faulk County,SD,South Dakota
57468,46037,Day County,SD,South Dakota
57469,46115,Spink County,SD,South Dakota
57470,46049,Faulk County,SD,South Dakota
57471,46045,Edmunds County,SD,South Dakota
57472,46021,Campbell County,SD,South Dakota
57473,46049,Faulk County,SD,South Dakota
57474,46013,Brown County,SD,South Dakota
57475,46045,Edmunds County,SD,South Dakota
57476,46059,Hand County,SD,South Dakota
57477,46115,Spink County,SD,South Dakota
57479,46013,Brown County,SD,South Dakota
57481,46013,Brown County,SD,South Dakota
57501,46065,Hughes County,SD,South Dakota
57520,46119,Sully County,SD,South Dakota
57521,46071,Jackson County,SD,South Dakota
57522,46065,Hughes County,SD,South Dakota
57523,46053,Gregory County,SD,South Dakota
57528,46123,Tripp County,SD,South Dakota
57529,46053,Gregory County,SD,South Dakota
57531,46075,Jones County,SD,South Dakota
57532,46085,Lyman County,SD,South Dakota
57533,46053,Gregory County,SD,South Dakota
57534,46085,Lyman County,SD,South Dakota
57536,46065,Hughes County,SD,South Dakota
57537,46055,Haakon County,SD,South Dakota
57538,46053,Gregory County,SD,South Dakota
57540,46065,Hughes County,SD,South Dakota
57541,46123,Tripp County,SD,South Dakota
57543,46055,Haakon County,SD,South Dakota
57544,46085,Lyman County,SD,South Dakota
57547,46071,Jackson County,SD,South Dakota
57548,46085,Lyman County,SD,South Dakota
57551,46007,Bennett County,SD,South Dakota
57552,46055,Haakon County,SD,South Dakota
57553,46055,Haakon County,SD,South Dakota
57555,46121,Todd County,SD,South Dakota
57559,46075,Jones County,SD,South Dakota
57560,46007,Bennett County,SD,South Dakota
57562,46075,Jones County,SD,South Dakota
57563,46121,Todd County,SD,South Dakota
57564,46065,Hughes County,SD,South Dakota
57566,46007,Bennett County,SD,South Dakota
57567,46055,Haakon County,SD,South Dakota
57568,46085,Lyman County,SD,South Dakota
57569,46085,Lyman County,SD,South Dakota
57570,46121,Todd County,SD,South Dakota
57571,46053,Gregory County,SD,South Dakota
57572,46121,Todd County,SD,South Dakota
57574,46007,Bennett County,SD,South Dakota
57576,46085,Lyman County,SD,South Dakota
57577,46071,Jackson County,SD,South Dakota
57579,46095,Mellette County,SD,South Dakota
57580,46123,Tripp County,SD,South Dakota
57584,46123,Tripp County,SD,South Dakota
57585,46095,Mellette County,SD,South Dakota
57601,46129,Walworth County,SD,South Dakota
57620,46105,Perkins County,SD,South Dakota
57621,46031,Corson County,SD,South Dakota
57622,46137,Ziebach County,SD,South Dakota
57623,46041,Dewey County,SD,South Dakota
57625,46041,Dewey County,SD,South Dakota
57626,46093,Meade County,SD,South Dakota
57630,46041,Dewey County,SD,South Dakota
57631,46021,Campbell County,SD,South Dakota
57632,46021,Campbell County,SD,South Dakota
57633,46031,Corson County,SD,South Dakota
57634,46031,Corson County,SD,South Dakota
57636,46041,Dewey County,SD,South Dakota
57638,46031,Corson County,SD,South Dakota
57639,46031,Corson County,SD,South Dakota
57640,46105,Perkins County,SD,South Dakota
57641,46031,Corson County,SD,South Dakota
57642,46031,Corson County,SD,South Dakota
57644,46031,Corson County,SD,South Dakota
57645,46031,Corson County,SD,South Dakota
57646,46021,Campbell County,SD,South Dakota
57648,46021,Campbell County,SD,South Dakota
57649,46063,Harding County,SD,South Dakota
57650,46063,Harding County,SD,South Dakota
57651,46063,Harding County,SD,South Dakota
57652,46041,Dewey County,SD,South Dakota
57656,46041,Dewey County,SD,South Dakota
57657,46031,Corson County,SD,South Dakota
57658,46031,Corson County,SD,South Dakota
57659,46031,Corson County,SD,South Dakota
57660,46031,Corson County,SD,South Dakota
57661,46041,Dewey County,SD,South Dakota
57701,46103,Pennington County,SD,South Dakota
57702,46103,Pennington County,SD,South Dakota
57703,46103,Pennington County,SD,South Dakota
57706,46093,Meade County,SD,South Dakota
57709,46103,Pennington County,SD,South Dakota
57714,46007,Bennett County,SD,South Dakota
57716,46102,Oglala Lakota County,SD,South Dakota
57717,46019,Butte County,SD,South Dakota
57718,46093,Meade County,SD,South Dakota
57719,46103,Pennington County,SD,South Dakota
57720,46063,Harding County,SD,South Dakota
57722,46047,Fall River County,SD,South Dakota
57724,46063,Harding County,SD,South Dakota
57725,46103,Pennington County,SD,South Dakota
57730,46033,Custer County,SD,South Dakota
57732,46081,Lawrence County,SD,South Dakota
57735,46033,Custer County,SD,South Dakota
57737,46093,Meade County,SD,South Dakota
57738,46033,Custer County,SD,South Dakota
57741,46093,Meade County,SD,South Dakota
57744,46103,Pennington County,SD,South Dakota
57745,46103,Pennington County,SD,South Dakota
57747,46047,Fall River County,SD,South Dakota
57748,46093,Meade County,SD,South Dakota
57750,46071,Jackson County,SD,South Dakota
57751,46103,Pennington County,SD,South Dakota
57752,46102,Oglala Lakota County,SD,South Dakota
57754,46081,Lawrence County,SD,South Dakota
57755,46063,Harding County,SD,South Dakota
57756,46102,Oglala Lakota County,SD,South Dakota
57758,46019,Butte County,SD,South Dakota
57759,46081,Lawrence County,SD,South Dakota
57760,46019,Butte County,SD,South Dakota
57761,46103,Pennington County,SD,South Dakota
57762,46019,Butte County,SD,South Dakota
57763,46047,Fall River County,SD,South Dakota
57764,46102,Oglala Lakota County,SD,South Dakota
57766,46047,Fall River County,SD,South Dakota
57767,46093,Meade County,SD,South Dakota
57769,46093,Meade County,SD,South Dakota
57770,46102,Oglala Lakota County,SD,South Dakota
57772,46102,Oglala Lakota County,SD,South Dakota
57773,46033,Custer County,SD,South Dakota
57775,46055,Haakon County,SD,South Dakota
57776,46063,Harding County,SD,South Dakota
57779,46019,Butte County,SD,South Dakota
57780,46103,Pennington County,SD,South Dakota
57782,46047,Fall River County,SD,South Dakota
57783,46081,Lawrence County,SD,South Dakota
57785,46093,Meade County,SD,South Dakota
57787,46093,Meade County,SD,South Dakota
57788,46093,Meade County,SD,South Dakota
57790,46103,Pennington County,SD,South Dakota
57791,46093,Meade County,SD,South Dakota
57792,46093,Meade County,SD,South Dakota
57793,46019,Butte County,SD,South Dakota
57794,46102,Oglala Lakota County,SD,South Dakota
57799,46081,Lawrence County,SD,South Dakota
58001,38077,Richland County,ND,North Dakota
58002,38017,Cass County,ND,North Dakota
58004,38017,Cass County,ND,North Dakota
58005,38017,Cass County,ND,North Dakota
58006,38017,Cass County,ND,North Dakota
58007,38017,Cass County,ND,North Dakota
58008,38077,Richland County,ND,North Dakota
58009,38097,Traill County,ND,North Dakota
58011,38017,Cass County,ND,North Dakota
58012,38017,Cass County,ND,North Dakota
58013,38081,Sargent County,ND,North Dakota
58015,38017,Cass County,ND,North Dakota
58016,38091,Steele County,ND,North Dakota
58017,38081,Sargent County,ND,North Dakota
58018,38077,Richland County,ND,North Dakota
58021,38017,Cass County,ND,North Dakota
58027,38073,Ransom County,ND,North Dakota
58029,38017,Cass County,ND,North Dakota
58030,38077,Richland County,ND,North Dakota
58031,38003,Barnes County,ND,North Dakota
58032,38081,Sargent County,ND,North Dakota
58033,38045,LaMoure County,ND,North Dakota
58035,38017,Cass County,ND,North Dakota
58036,38017,Cass County,ND,North Dakota
58038,38017,Cass County,ND,North Dakota
58040,38021,Dickey County,ND,North Dakota
58041,38077,Richland County,ND,North Dakota
58042,38017,Cass County,ND,North Dakota
58043,38081,Sargent County,ND,North Dakota
58045,38097,Traill County,ND,North Dakota
58046,38003,Barnes County,ND,North Dakota
58047,38017,Cass County,ND,North Dakota
58048,38017,Cass County,ND,North Dakota
58049,38003,Barnes County,ND,North Dakota
58051,38017,Cass County,ND,North Dakota
58052,38017,Cass County,ND,North Dakota
58053,38077,Richland County,ND,North Dakota
58054,38073,Ransom County,ND,North Dakota
58056,38003,Barnes County,ND,North Dakota
58057,38077,Richland County,ND,North Dakota
58058,38077,Richland County,ND,North Dakota
58059,38017,Cass County,ND,North Dakota
58060,38073,Ransom County,ND,North Dakota
58061,38077,Richland County,ND,North Dakota
58062,38003,Barnes County,ND,North Dakota
58063,38003,Barnes County,ND,North Dakota
58064,38003,Barnes County,ND,North Dakota
58065,38003,Barnes County,ND,North Dakota
58067,38081,Sargent County,ND,North Dakota
58068,38073,Ransom County,ND,North Dakota
58069,38073,Ransom County,ND,North Dakota
58071,38003,Barnes County,ND,North Dakota
58072,38003,Barnes County,ND,North Dakota
58075,38077,Richland County,ND,North Dakota
58076,38077,Richland County,ND,North Dakota
58077,38077,Richland County,ND,North Dakota
58078,38017,Cass County,ND,North Dakota
58079,38017,Cass County,ND,North Dakota
58081,38077,Richland County,ND,North Dakota
58102,38017,Cass County,ND,North Dakota
58103,38017,Cass County,ND,North Dakota
58104,38017,Cass County,ND,North Dakota
58105,38017,Cass County,ND,North Dakota
58106,38017,Cass County,ND,North Dakota
58107,38017,Cass County,ND,North Dakota
58108,38017,Cass County,ND,North Dakota
58109,38017,Cass County,ND,North Dakota
58121,38017,Cass County,ND,North Dakota
58122,38017,Cass County,ND,North Dakota
58124,38017,Cass County,ND,North Dakota
58125,38017,Cass County,ND,North Dakota
58126,38017,Cass County,ND,North Dakota
58201,38035,Grand Forks County,ND,North Dakota
58202,38035,Grand Forks County,ND,North Dakota
58203,38035,Grand Forks County,ND,North Dakota
58204,38035,Grand Forks County,ND,North Dakota
58205,38035,Grand Forks County,ND,North Dakota
58206,38035,Grand Forks County,ND,North Dakota
58207,38035,Grand Forks County,ND,North Dakota
58208,38035,Grand Forks County,ND,North Dakota
58210,38099,Walsh County,ND,North Dakota
58212,38035,Grand Forks County,ND,North Dakota
58214,38035,Grand Forks County,ND,North Dakota
58216,38067,Pembina County,ND,North Dakota
58218,38097,Traill County,ND,North Dakota
58219,38097,Traill County,ND,North Dakota
58220,38067,Pembina County,ND,North Dakota
58222,38067,Pembina County,ND,North Dakota
58223,38097,Traill County,ND,North Dakota
58224,38063,Nelson County,ND,North Dakota
58225,38067,Pembina County,ND,North Dakota
58227,38099,Walsh County,ND,North Dakota
58228,38035,Grand Forks County,ND,North Dakota
58229,38019,Cavalier County,ND,North Dakota
58230,38091,Steele County,ND,North Dakota
58231,38099,Walsh County,ND,North Dakota
58233,38099,Walsh County,ND,North Dakota
58235,38035,Grand Forks County,ND,North Dakota
58236,38067,Pembina County,ND,North Dakota
58237,38099,Walsh County,ND,North Dakota
58238,38067,Pembina County,ND,North Dakota
58239,38019,Cavalier County,ND,North Dakota
58240,38035,Grand Forks County,ND,North Dakota
58241,38067,Pembina County,ND,North Dakota
58243,38067,Pembina County,ND,North Dakota
58244,38035,Grand Forks County,ND,North Dakota
58249,38019,Cavalier County,ND,North Dakota
58250,38099,Walsh County,ND,North Dakota
58251,38035,Grand Forks County,ND,North Dakota
58254,38063,Nelson County,ND,North Dakota
58255,38019,Cavalier County,ND,North Dakota
58256,38035,Grand Forks County,ND,North Dakota
58257,38097,Traill County,ND,North Dakota
58258,38035,Grand Forks County,ND,North Dakota
58259,38063,Nelson County,ND,North Dakota
58260,38019,Cavalier County,ND,North Dakota
58261,38099,Walsh County,ND,North Dakota
58262,38019,Cavalier County,ND,North Dakota
58265,38067,Pembina County,ND,North Dakota
58266,38035,Grand Forks County,ND,North Dakota
58267,38035,Grand Forks County,ND,North Dakota
58269,38019,Cavalier County,ND,North Dakota
58270,38099,Walsh County,ND,North Dakota
58271,38067,Pembina County,ND,North Dakota
58272,38063,Nelson County,ND,North Dakota
58273,38099,Walsh County,ND,North Dakota
58274,38097,Traill County,ND,North Dakota
58275,38035,Grand Forks County,ND,North Dakota
58276,38067,Pembina County,ND,North Dakota
58277,38091,Steele County,ND,North Dakota
58278,38035,Grand Forks County,ND,North Dakota
58281,38019,Cavalier County,ND,North Dakota
58282,38067,Pembina County,ND,North Dakota
58301,38071,Ramsey County,ND,North Dakota
58310,38079,Rolette County,ND,North Dakota
58311,38019,Cavalier County,ND,North Dakota
58313,38069,Pierce County,ND,North Dakota
58316,38079,Rolette County,ND,North Dakota
58317,38079,Rolette County,ND,North Dakota
58318,38009,Bottineau County,ND,North Dakota
58321,38063,Nelson County,ND,North Dakota
58323,38019,Cavalier County,ND,North Dakota
58324,38071,Ramsey County,ND,North Dakota
58325,38005,Benson County,ND,North Dakota
58327,38063,Nelson County,ND,North Dakota
58329,38079,Rolette County,ND,North Dakota
58330,38019,Cavalier County,ND,North Dakota
58331,38095,Towner County,ND,North Dakota
58332,38005,Benson County,ND,North Dakota
58335,38005,Benson County,ND,North Dakota
58338,38019,Cavalier County,ND,North Dakota
58339,38095,Towner County,ND,North Dakota
58341,38103,Wells County,ND,North Dakota
58343,38005,Benson County,ND,North Dakota
58344,38063,Nelson County,ND,North Dakota
58345,38071,Ramsey County,ND,North Dakota
58346,38005,Benson County,ND,North Dakota
58348,38005,Benson County,ND,North Dakota
58351,38005,Benson County,ND,North Dakota
58352,38019,Cavalier County,ND,North Dakota
58353,38079,Rolette County,ND,North Dakota
58355,38019,Cavalier County,ND,North Dakota
58356,38027,Eddy County,ND,North Dakota
58357,38005,Benson County,ND,North Dakota
58361,38063,Nelson County,ND,North Dakota
58362,38071,Ramsey County,ND,North Dakota
58363,38079,Rolette County,ND,North Dakota
58365,38095,Towner County,ND,North Dakota
58366,38069,Pierce County,ND,North Dakota
58367,38079,Rolette County,ND,North Dakota
58368,38049,McHenry County,ND,North Dakota
58369,38079,Rolette County,ND,North Dakota
58370,38005,Benson County,ND,North Dakota
58372,38019,Cavalier County,ND,North Dakota
58374,38005,Benson County,ND,North Dakota
58377,38019,Cavalier County,ND,North Dakota
58379,38005,Benson County,ND,North Dakota
58380,38005,Benson County,ND,North Dakota
58381,38005,Benson County,ND,North Dakota
58382,38071,Ramsey County,ND,North Dakota
58384,38009,Bottineau County,ND,North Dakota
58385,38069,Pierce County,ND,North Dakota
58386,38005,Benson County,ND,North Dakota
58401,38093,Stutsman County,ND,North Dakota
58402,38093,Stutsman County,ND,North Dakota
58405,38093,Stutsman County,ND,North Dakota
58413,38021,Dickey County,ND,North Dakota
58415,38021,Dickey County,ND,North Dakota
58416,38039,Griggs County,ND,North Dakota
58418,38043,Kidder County,ND,North Dakota
58420,38093,Stutsman County,ND,North Dakota
58421,38027,Eddy County,ND,North Dakota
58422,38103,Wells County,ND,North Dakota
58423,38043,Kidder County,ND,North Dakota
58424,38093,Stutsman County,ND,North Dakota
58425,38039,Griggs County,ND,North Dakota
58426,38093,Stutsman County,ND,North Dakota
58428,38043,Kidder County,ND,North Dakota
58429,38003,Barnes County,ND,North Dakota
58430,38083,Sheridan County,ND,North Dakota
58431,38045,LaMoure County,ND,North Dakota
58433,38021,Dickey County,ND,North Dakota
58436,38021,Dickey County,ND,North Dakota
58438,38103,Wells County,ND,North Dakota
58439,38021,Dickey County,ND,North Dakota
